age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
49,61103.95,45,83.83,1,8,34.1,West,Standard,0,1,0.5563
23,43479.51,116,65.76,0,13,49.26,East,Basic,1,1,0.5473
63,68054.75,66,28.43,1,36,32.88,South,Basic,0,0,0.2719
67,45463.86,6,86.14,2,25,77.68,Central,Basic,0,1,0.7786
42,43070.58,2,91.32,1,50,51.58,South,Premium,1,1,0.8125
29,67361.68,75,39.22,2,4,69.96,North,Basic,0,1,0.6295
19,71152.25,77,5.26,1,42,6.82,East,Standard,0,0,0.1989
38,79849.04,52,97.3,3,52,57.35,South,Basic,0,1,0.8571
61,58646.11,105,78.36,1,43,44.08,North,Premium,1,1,0.7653
20,57790.29,2,65.77,1,26,9.34,South,Basic,0,0,0.4476
46,36230.57,106,29.22,2,8,72.79,South,Standard,0,1,0.5445
64,56820.45,69,88.05,0,49,32.01,North,Standard,0,1,0.8113
63,43516.98,108,70.24,3,10,74.15,Central,Premium,1,1,0.7549
67,53391.5,101,69.66,4,41,60.14,West,Premium,0,1,0.8312
67,55803.21,19,72.75,4,50,15.78,West,Standard,0,1,0.6116
59,82738.08,105,95.99,3,45,43.57,East,Standard,0,1,0.7867
55,25229.71,36,20.1,2,28,15.99,East,Standard,0,0,0.1459
51,46996.39,77,51.7,2,26,17.08,North,Premium,0,0,0.323
30,75868.11,64,81.61,1,16,82.4,Central,Premium,0,1,0.8875
21,35470.43,106,11.94,2,39,28.44,West,Basic,0,0,0.2109
45,73659.54,85,25.17,2,50,67.12,South,Standard,0,1,0.7223
33,38998.37,25,23.73,1,17,37.74,Central,Basic,0,0,0.1712
25,56840.74,46,81.76,2,10,11.17,Central,Basic,0,1,0.5078
45,30197.7,65,40.76,0,59,97.01,East,Basic,1,1,0.7446
20,54454.93,5,55.06,2,54,44.02,West,Standard,0,1,0.527
28,54723.09,41,33.79,1,26,31.24,North,Standard,0,0,0.1999
38,59250.21,103,28.21,4,59,84.25,South,Basic,0,1,0.7591
40,70517.86,26,96.33,2,8,48.68,West,Basic,1,1,0.6349
30,61409.56,34,75.11,2,58,93.45,Central,Premium,1,1,0.8276
46,84179.52,40,38.54,3,23,8.36,East,Standard,0,0,0.1562
32,36802.55,33,80.79,2,18,28.79,Central,Basic,0,1,0.5455
37,50899.94,90,42.03,2,37,55.31,Central,Basic,0,1,0.5049
59,96910.52,66,84.63,3,13,81.86,South,Basic,1,1,0.839
43,38535.36,28,96.91,0,13,93.92,North,Standard,1,1,0.8252
35,55338.58,21,37.81,3,54,21.46,West,Standard,0,0,0.265
48,47898.35,88,0.74,3,36,31.85,South,Premium,0,0,0.2101
68,26340.77,70,21.0,1,54,60.74,West,Basic,0,0,0.492
55,57435.68,19,57.62,1,27,39.41,North,Basic,0,0,0.4606
49,68397.95,27,45.17,2,24,29.69,West,Premium,0,0,0.2525
65,26594.13,118,46.04,3,31,77.87,West,Basic,0,1,0.6732
19,65000.74,16,43.3,2,58,27.68,Central,Standard,0,0,0.3452
18,38741.18,112,26.33,3,47,57.0,Central,Standard,0,1,0.5592
56,59080.98,79,38.17,1,59,68.67,South,Basic,0,1,0.7408
28,81889.02,83,86.36,3,50,79.7,Central,Basic,1,1,0.899
55,80373.57,79,72.71,0,5,95.36,West,Premium,0,1,0.7901
56,35260.4,15,41.41,0,46,85.79,East,Premium,0,1,0.6607
49,61188.06,22,12.8,0,31,51.44,East,Premium,0,0,0.2289
55,36547.54,93,79.99,0,11,95.31,South,Premium,0,1,0.8952
64,57030.14,68,13.97,4,54,89.14,West,Basic,0,1,0.5426
28,23017.43,59,66.86,0,31,33.36,West,Standard,0,1,0.573
67,61552.57,31,28.69,2,25,94.99,East,Basic,1,1,0.5314
23,29696.59,22,43.4,2,45,19.53,West,Premium,0,0,0.3214
64,39548.4,30,71.36,2,31,67.18,North,Basic,0,1,0.8089
68,32944.36,34,23.75,1,30,30.74,North,Basic,0,0,0.183
59,49902.25,95,64.11,3,1,97.21,East,Standard,0,1,0.6679
29,97591.85,106,32.89,5,9,24.7,North,Basic,0,0,0.2765
37,64045.55,15,76.1,1,49,1.21,East,Premium,0,1,0.5003
30,18084.28,64,6.68,2,5,37.5,East,Standard,0,0,0.15
55,42206.25,65,29.98,1,29,18.25,Central,Premium,0,0,0.1996
62,37009.79,14,73.18,1,36,1.98,North,Basic,0,0,0.4217
23,42471.83,16,2.83,2,4,16.7,South,Premium,0,0,0.1024
49,66470.89,102,7.11,1,35,85.1,North,Standard,0,0,0.4626
49,71583.74,84,77.04,0,32,8.13,Central,Basic,0,1,0.6799
57,52579.59,75,77.85,1,1,59.1,West,Premium,0,1,0.7024
48,19397.75,75,65.29,1,30,13.87,North,Premium,0,1,0.5579
38,47533.33,46,38.1,1,22,89.81,North,Basic,0,1,0.5834
21,43392.19,71,36.54,1,2,87.87,East,Standard,0,1,0.5551
49,70415.42,61,38.38,3,44,26.75,North,Standard,0,0,0.2913
36,62666.0,75,17.92,1,9,20.3,West,Basic,0,0,0.1797
66,75700.9,7,73.03,4,54,79.96,Central,Standard,0,1,0.7982
39,27578.49,8,42.72,1,58,79.18,East,Premium,1,1,0.6055
60,41933.6,111,30.26,0,0,28.54,South,Premium,0,0,0.2487
67,52469.56,37,52.89,2,3,2.48,Central,Standard,0,0,0.2527
58,47646.89,118,62.93,2,26,56.51,South,Premium,0,1,0.7776
40,83329.69,45,68.65,1,53,99.76,North,Basic,0,1,0.8118
68,30123.85,11,1.38,3,16,43.61,South,Standard,0,0,0.1969
51,30249.5,61,45.53,3,1,30.62,North,Basic,0,0,0.2074
22,15000.0,98,39.59,3,55,64.2,North,Premium,0,1,0.6595
18,83170.13,26,66.68,2,23,33.46,East,Premium,0,0,0.4704
22,37515.67,52,71.84,2,47,97.61,East,Basic,0,1,0.8547
50,49233.26,114,97.13,2,18,30.17,East,Basic,0,1,0.7169
67,60812.79,19,71.18,3,40,16.2,West,Basic,0,1,0.5784
42,43817.51,83,55.0,0,1,82.28,East,Standard,0,1,0.5772
51,49177.8,108,28.68,4,55,5.62,North,Standard,0,0,0.2919
21,83581.51,65,9.82,2,17,5.99,West,Basic,0,0,0.1354
53,75705.33,33,86.94,3,7,16.09,South,Standard,0,0,0.4144
34,77970.93,20,92.55,1,27,10.71,South,Standard,0,0,0.4747
28,32035.07,48,98.51,1,11,12.33,Central,Standard,0,1,0.5858
31,37622.29,60,79.18,1,32,1.72,North,Basic,0,1,0.5694
56,52021.64,89,91.63,0,35,17.27,Central,Premium,1,1,0.7856
69,53730.4,117,8.09,3,33,29.08,South,Basic,0,0,0.2295
53,15000.0,29,72.62,2,45,32.01,East,Standard,0,1,0.6335
45,63734.33,52,46.1,3,23,81.9,West,Standard,0,1,0.6016
33,46432.71,4,37.94,2,13,30.69,Central,Basic,0,0,0.1509
24,77957.87,94,87.87,2,37,38.47,West,Standard,1,1,0.6956
58,66180.88,68,63.45,2,27,68.92,West,Basic,1,1,0.7791
30,73135.89,119,8.01,1,19,5.54,East,Basic,0,0,0.2238
31,51373.49,77,59.11,2,2,60.78,North,Basic,0,1,0.6441
62,39921.09,112,38.35,0,23,15.24,North,Premium,0,0,0.2337
48,29580.4,64,87.65,3,45,10.65,East,Premium,0,1,0.6881
54,58471.39,38,32.22,1,48,47.08,North,Standard,0,0,0.3716
55,75321.6,56,47.95,0,41,14.44,West,Premium,0,0,0.3267
40,37410.3,24,39.66,1,53,47.45,South,Premium,0,0,0.492
60,41303.62,67,67.62,3,48,0.77,Central,Premium,0,1,0.5184
48,72801.31,8,72.43,0,2,62.72,East,Basic,0,1,0.6168
55,59585.89,27,32.92,1,10,8.9,North,Basic,0,0,0.1571
49,56035.89,98,97.01,3,35,71.75,North,Premium,1,1,0.8815
36,71932.8,67,99.51,7,55,17.67,North,Premium,0,1,0.746
60,45955.9,67,22.38,1,34,65.72,West,Standard,0,0,0.498
50,44253.96,35,71.66,2,51,36.97,East,Standard,0,1,0.6932
54,40353.4,21,2.49,4,46,76.23,South,Basic,0,0,0.3235
62,51662.12,110,21.74,1,12,82.8,South,Premium,0,1,0.5148
65,64959.53,77,36.46,5,19,74.51,Central,Standard,0,1,0.5098
55,75699.59,117,3.33,0,10,71.5,East,Basic,0,0,0.4289
20,77051.35,44,33.74,2,47,6.5,North,Basic,0,0,0.2196
27,63522.85,72,28.78,3,43,61.45,Central,Basic,0,1,0.5893
42,54135.72,9,2.28,2,28,30.65,West,Premium,0,0,0.1623
24,51281.91,76,96.0,5,34,86.3,South,Premium,1,1,0.9039
19,43002.76,57,6.07,0,56,6.45,West,Standard,0,0,0.3146
66,79385.42,62,38.57,3,22,82.97,North,Standard,0,1,0.6006
62,43959.72,13,19.67,1,36,96.68,North,Premium,0,1,0.5225
46,37009.44,40,22.21,1,56,7.94,North,Premium,0,0,0.2231
44,49148.92,8,67.8,2,22,53.74,West,Standard,0,1,0.5501
51,86921.03,2,56.83,2,11,74.61,West,Basic,0,1,0.5726
57,68576.8,106,43.61,2,20,10.2,South,Basic,0,0,0.283
34,51535.64,55,16.23,3,0,58.02,Central,Premium,0,0,0.2462
58,67222.99,106,85.54,2,33,85.39,West,Basic,1,1,0.9115
57,57189.99,102,78.25,2,32,48.53,North,Basic,0,1,0.7545
33,59167.94,64,15.99,4,31,27.18,South,Basic,0,0,0.2189
67,44482.79,42,59.58,2,58,6.03,Central,Basic,0,1,0.5785
36,45160.93,65,84.68,2,40,71.43,South,Basic,0,1,0.8813
23,75545.59,1,19.32,2,59,1.19,West,Basic,0,0,0.3145
24,58371.61,69,43.72,4,12,92.14,West,Premium,1,1,0.665
48,67160.5,21,61.65,1,46,35.7,South,Standard,0,1,0.6038
42,71432.06,24,81.55,2,22,19.8,North,Basic,0,1,0.5134
21,56486.01,60,6.16,3,42,60.51,East,Standard,0,0,0.3212
43,72887.41,115,29.59,1,21,99.82,North,Standard,0,1,0.6163
21,39767.77,28,22.19,5,22,82.81,East,Basic,0,0,0.4416
66,50393.11,15,98.94,2,19,57.93,East,Basic,0,1,0.7576
48,75194.99,48,47.68,1,53,63.66,West,Standard,1,1,0.6869
49,69049.15,82,95.26,2,14,14.84,South,Standard,0,1,0.6128
20,62577.89,47,93.23,0,13,4.01,East,Standard,0,1,0.5269
63,73125.33,26,53.84,1,9,31.42,South,Basic,0,0,0.3485
18,40575.65,2,75.83,2,51,7.66,Central,Standard,0,0,0.4876
28,77498.32,114,11.82,1,30,9.43,South,Basic,0,0,0.2354
25,52715.47,53,74.38,4,36,57.59,Central,Basic,0,1,0.7868
50,90647.31,119,93.54,0,44,49.21,South,Basic,1,1,0.7722
34,57337.41,39,7.82,1,12,29.03,Central,Standard,0,0,0.1131
49,50413.38,10,40.2,3,17,36.13,North,Basic,0,0,0.1696
32,31648.14,24,87.97,2,3,92.68,West,Standard,1,1,0.7951
49,57894.82,54,63.6,1,9,25.9,South,Standard,0,0,0.3874
22,58053.67,20,68.9,0,19,63.43,North,Basic,0,1,0.6514
22,65336.42,34,9.19,4,11,17.05,North,Premium,0,0,0.0748
33,52372.81,80,26.34,1,33,0.34,Central,Standard,0,0,0.1985
40,46106.3,77,34.47,2,26,17.43,South,Premium,0,0,0.2528
65,71913.77,90,57.84,2,49,90.85,West,Basic,0,1,0.9029
52,41650.34,4,45.02,5,43,68.26,West,Standard,0,1,0.541
18,49552.7,95,83.6,1,5,75.47,South,Standard,0,1,0.8643
64,62227.69,2,77.87,2,29,75.77,West,Premium,0,1,0.7345
42,32109.47,23,12.84,0,47,39.72,West,Basic,0,0,0.2515
52,88617.88,14,39.98,2,59,60.45,West,Basic,0,1,0.5934
30,24280.87,97,22.6,2,44,26.18,North,Standard,0,0,0.2524
51,77545.64,3,86.02,1,51,94.49,Central,Basic,0,1,0.8311
69,71105.88,108,64.38,1,19,91.97,South,Standard,1,1,0.8302
39,70809.87,56,38.85,3,58,32.52,East,Premium,0,0,0.3295
21,75163.09,78,88.04,2,26,55.24,Central,Standard,0,1,0.7308
54,36549.89,54,40.19,1,33,40.28,Central,Basic,0,0,0.2446
36,32241.03,42,72.47,3,40,79.52,North,Premium,1,1,0.8034
52,37922.01,67,21.61,1,44,24.86,West,Basic,0,0,0.2612
26,62859.23,8,52.45,1,55,14.21,North,Premium,0,0,0.4174
23,69280.82,2,21.16,0,17,95.45,East,Basic,0,0,0.4818
44,44455.16,36,74.74,2,37,89.48,North,Basic,1,1,0.825
46,65125.55,85,45.41,2,52,33.99,West,Standard,0,0,0.4774
34,76109.14,67,26.33,3,8,70.84,North,Basic,0,1,0.5496
34,57323.12,11,80.87,1,38,97.39,Central,Basic,0,1,0.8308
30,62255.33,63,0.96,3,29,4.24,East,Standard,0,0,0.143
52,63456.36,80,2.17,1,3,88.18,West,Standard,0,0,0.3805
53,59843.73,101,70.76,1,23,44.05,North,Premium,1,1,0.6518
51,31717.74,3,67.48,2,54,98.81,Central,Basic,1,1,0.7764
58,32945.94,46,19.6,1,40,27.32,West,Standard,0,0,0.1991
23,84101.84,37,11.71,1,54,25.05,Central,Basic,0,0,0.1896
52,59568.44,87,26.94,1,49,13.48,East,Basic,0,0,0.3255
66,55924.9,69,45.39,3,32,22.64,East,Standard,0,0,0.2848
36,38088.04,45,23.75,0,17,71.61,North,Standard,0,0,0.4617
29,62366.85,31,98.4,2,16,64.47,Central,Basic,1,1,0.7944
51,106214.14,38,8.86,5,17,30.28,South,Standard,0,0,0.2439
34,56805.87,114,29.12,2,21,65.69,Central,Basic,0,1,0.5284
24,22521.18,85,28.16,2,58,27.04,East,Basic,0,0,0.3775
66,41983.21,75,1.85,0,44,66.46,West,Basic,0,0,0.3676
49,68348.55,95,24.34,5,22,47.93,Central,Basic,0,0,0.2083
57,71915.67,73,23.11,0,48,55.32,Central,Basic,0,1,0.5972
41,59230.72,107,80.39,2,58,90.32,East,Premium,0,1,0.9242
37,71077.7,23,5.71,1,18,20.97,Central,Premium,0,0,0.114
48,113390.44,5,52.95,2,7,9.49,North,Basic,0,0,0.341
59,22715.78,95,19.25,4,27,62.54,South,Standard,0,0,0.427
24,51571.21,55,56.11,3,28,98.78,South,Basic,0,1,0.7677
19,75536.74,47,59.71,4,0,35.35,South,Basic,0,0,0.3339
31,55519.04,63,73.54,0,22,8.86,North,Standard,0,1,0.5356
54,52940.48,41,71.39,1,47,38.3,South,Premium,0,1,0.6473
65,16959.16,95,76.43,3,39,27.66,West,Standard,0,1,0.7203
55,37939.11,58,14.2,1,41,69.7,North,Basic,0,0,0.3973
69,54369.94,71,94.89,1,52,86.44,Central,Standard,1,1,0.8895
26,58257.03,52,13.22,4,32,92.4,East,Standard,0,0,0.438
38,67359.94,49,12.18,1,37,47.38,West,Basic,0,0,0.2323
34,62689.42,82,91.61,2,46,76.7,East,Premium,1,1,0.9162
60,70847.7,36,1.79,1,44,31.45,Central,Standard,0,0,0.15
47,71902.93,116,71.41,3,7,66.49,West,Basic,0,1,0.7998
40,15000.0,7,78.57,4,44,44.62,South,Standard,0,1,0.6598
32,40100.91,92,80.24,1,2,89.11,East,Standard,1,1,0.7908
26,65189.7,114,56.73,4,27,47.61,North,Basic,0,1,0.5557
21,69448.72,54,24.05,2,28,19.43,East,Premium,0,0,0.1434
22,85467.94,16,5.11,5,43,39.16,East,Basic,0,0,0.1545
50,57140.05,38,58.8,0,29,67.25,West,Basic,1,1,0.7219
52,35777.88,109,74.76,0,41,82.94,East,Premium,1,1,0.906
20,68171.88,20,31.32,4,32,19.75,Central,Basic,0,0,0.1519
55,43888.61,13,26.62,2,51,1.98,West,Basic,0,0,0.1951
47,59016.5,7,9.8,2,51,39.02,South,Basic,0,0,0.2109
31,72414.38,119,71.08,2,30,41.83,East,Basic,0,1,0.598
62,101458.17,33,57.18,1,51,69.12,South,Basic,1,1,0.7902
42,62659.3,16,25.76,0,28,98.65,West,Standard,0,1,0.5235
52,15000.0,98,68.77,1,56,37.85,South,Premium,0,1,0.7807
68,42180.89,118,73.9,2,42,89.02,South,Basic,1,1,0.8708
26,74954.44,30,50.27,3,39,42.03,East,Premium,0,0,0.3801
41,69453.88,106,73.48,1,52,87.45,West,Basic,1,1,0.9226
67,51858.53,56,55.22,3,59,66.84,North,Premium,0,1,0.7615
32,72030.88,71,61.26,1,6,76.33,North,Premium,0,1,0.698
64,44218.12,118,89.91,6,49,78.84,East,Basic,0,1,0.9125
26,64219.37,21,75.34,5,9,33.97,East,Premium,0,0,0.4465
33,39703.52,24,21.86,2,49,70.03,West,Standard,0,1,0.5442
48,78801.74,2,15.74,0,0,81.39,North,Basic,0,0,0.3821
51,65141.15,90,96.3,1,48,8.86,West,Basic,0,1,0.8226
58,80622.3,61,73.84,1,6,24.01,East,Basic,0,0,0.4316
52,36939.52,37,51.49,5,52,9.91,South,Basic,0,0,0.4283
35,51412.72,73,37.6,2,18,14.03,East,Standard,0,0,0.1746
40,28052.66,31,18.26,0,36,99.11,Central,Premium,0,1,0.5052
42,52689.35,56,97.48,3,58,77.37,North,Premium,0,1,0.8609
20,34970.05,57,90.56,3,57,59.87,East,Standard,1,1,0.8162
65,43501.56,73,48.28,1,32,97.3,North,Basic,0,1,0.7304
59,36894.46,96,55.62,1,34,57.64,Central,Premium,0,1,0.742
44,70752.48,102,81.38,2,43,4.79,North,Standard,1,1,0.7219
47,63651.03,90,52.77,0,29,30.39,North,Basic,0,0,0.4773
20,66840.88,68,6.8,1,5,86.37,South,Standard,0,0,0.4804
35,29549.84,111,35.0,2,25,47.09,West,Basic,0,0,0.3401
45,77217.81,85,68.98,1,47,33.72,West,Basic,0,1,0.7385
56,45799.79,33,73.23,2,0,51.58,Central,Standard,0,1,0.5083
59,34485.58,13,38.73,2,1,51.53,South,Standard,0,0,0.2934
27,51049.84,56,65.19,4,51,72.82,East,Standard,0,1,0.8251
39,64118.88,53,33.47,0,13,90.07,East,Standard,0,1,0.5742
39,90847.43,41,41.31,0,14,76.4,West,Premium,0,1,0.5408
28,66247.63,55,28.13,4,5,92.15,North,Standard,0,0,0.4814
25,43174.97,41,61.61,0,18,52.42,East,Premium,0,1,0.528
20,60417.67,96,90.95,1,53,72.16,East,Premium,1,1,0.8957
31,58067.14,59,0.77,5,6,17.76,South,Standard,0,0,0.1004
23,58336.79,71,94.27,0,49,67.19,South,Basic,0,1,0.9146
60,89830.56,45,99.98,4,17,88.46,West,Basic,1,1,0.7752
25,65880.39,55,0.32,2,55,6.92,Central,Premium,0,0,0.1417
69,38596.03,106,16.71,0,7,36.91,South,Standard,0,0,0.2595
23,61101.12,82,86.08,2,36,82.75,South,Basic,1,1,0.8962
31,58017.16,92,69.48,3,51,47.15,East,Basic,0,1,0.7329
59,67748.43,71,55.78,1,44,71.87,North,Standard,1,1,0.7645
37,56382.24,17,40.82,2,14,9.38,East,Premium,0,0,0.1487
23,37425.25,76,0.1,1,20,58.51,West,Standard,0,0,0.3247
41,51424.37,93,19.46,2,23,60.98,East,Standard,0,0,0.4351
55,33335.64,24,94.01,1,36,30.06,East,Standard,0,1,0.7214
25,87283.78,72,35.58,2,59,53.93,South,Standard,0,1,0.609
52,37177.5,86,44.12,5,43,53.86,West,Basic,0,1,0.5536
41,22634.54,103,58.65,4,15,68.2,North,Standard,0,1,0.7582
33,54403.41,48,86.58,2,19,48.61,East,Basic,0,1,0.6419
51,39958.54,57,83.36,2,23,76.34,West,Basic,0,1,0.8676
54,54010.88,104,74.74,2,38,22.34,Central,Premium,0,1,0.697
58,58076.01,115,44.53,1,34,8.13,North,Premium,0,0,0.3099
62,20724.36,46,8.29,2,14,47.99,North,Premium,0,0,0.1656
61,46848.41,94,14.2,0,46,86.64,South,Premium,0,1,0.5825
62,15000.0,59,25.24,0,58,28.69,North,Standard,0,0,0.2734
37,72473.31,17,77.06,1,20,32.44,South,Premium,0,1,0.5503
35,53948.1,64,68.87,3,5,13.59,North,Premium,0,0,0.3986
18,73121.42,100,16.52,3,16,12.81,West,Basic,0,0,0.165
30,68790.36,106,48.28,3,50,55.06,North,Basic,1,1,0.6656
19,71233.09,55,87.68,2,14,73.17,East,Premium,0,1,0.7982
48,42217.47,23,70.23,2,1,25.95,East,Basic,0,0,0.3527
50,45240.87,110,73.17,2,53,32.1,East,Premium,0,1,0.8013
43,46342.09,47,0.82,2,10,88.6,East,Standard,0,0,0.3236
23,49768.08,66,2.83,2,45,99.25,North,Standard,0,0,0.4073
54,37182.86,39,32.59,2,40,3.43,West,Standard,0,0,0.1832
67,60813.49,101,8.75,5,47,81.65,North,Standard,0,0,0.4616
66,37461.87,7,66.21,1,55,85.54,North,Standard,0,1,0.8187
67,68189.76,22,63.72,5,36,66.3,West,Standard,0,1,0.7313
30,41314.38,44,73.77,2,8,24.67,West,Standard,0,0,0.4475
65,53822.49,79,50.15,1,1,51.16,East,Standard,0,0,0.4432
46,74704.39,60,39.9,3,14,77.32,West,Premium,0,1,0.5476
50,56195.18,26,51.55,1,19,23.0,East,Standard,0,0,0.2534
26,15000.0,6,27.97,3,44,6.16,South,Basic,0,0,0.2116
64,29907.01,46,94.32,1,53,53.4,North,Premium,1,1,0.8262
32,34656.8,89,27.09,3,45,18.36,West,Premium,0,0,0.324
37,32912.95,50,44.37,2,52,89.47,South,Standard,0,1,0.7105
43,18796.69,29,97.61,0,23,77.29,Central,Basic,0,1,0.789
36,45105.29,82,40.39,3,49,78.83,North,Premium,0,1,0.7145
58,77459.84,29,43.63,3,40,77.41,South,Basic,0,1,0.6128
58,55740.35,53,6.26,7,50,16.43,Central,Basic,0,0,0.1859
63,27148.35,85,95.56,6,49,35.57,South,Standard,0,1,0.8007
65,66415.91,109,47.09,3,31,97.58,Central,Standard,0,1,0.7046
23,67597.22,39,31.79,1,42,52.06,Central,Premium,0,0,0.4069
32,74244.06,29,72.07,1,4,67.31,South,Standard,0,1,0.6335
54,64347.04,104,27.95,0,42,41.35,South,Standard,0,0,0.3968
31,56518.28,3,47.55,0,29,83.1,West,Basic,0,1,0.592
29,29099.96,7,18.96,1,3,35.24,West,Standard,0,0,0.1791
44,35465.71,55,61.27,2,51,11.25,West,Basic,0,1,0.6144
38,58288.79,4,69.5,0,33,64.97,West,Basic,0,1,0.7132
24,41778.5,21,28.65,1,31,21.72,East,Basic,0,0,0.151
56,66487.03,87,88.3,6,12,2.69,West,Standard,0,1,0.6144
54,67454.93,49,67.11,0,58,1.17,South,Basic,0,1,0.6149
52,88716.82,38,19.81,2,43,0.9,West,Basic,0,0,0.1818
43,32608.92,11,77.15,1,33,94.09,North,Basic,1,1,0.8208
66,58608.34,96,48.31,3,20,4.51,East,Basic,0,0,0.2678
35,53849.29,73,18.29,1,24,72.9,North,Basic,0,1,0.5416
30,53759.25,34,1.41,1,24,37.49,West,Standard,0,0,0.148
