age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
54,46938.29,21,25.42,5,19,31.36,West,Premium,0,0,0.134
63,15488.89,61,23.02,6,2,7.86,East,Standard,0,0,0.1731
26,37930.5,22,7.08,8,18,3.87,South,Basic,0,0,0.1554
67,41091.35,65,27.43,6,2,18.74,Central,Basic,0,0,0.2096
56,63802.72,58,34.11,8,19,40.16,South,Standard,0,0,0.2737
66,36998.67,101,14.04,5,10,24.11,North,Basic,1,0,0.1526
21,28338.76,43,36.97,6,13,19.85,East,Premium,0,0,0.1577
68,19883.77,117,28.08,3,15,47.91,North,Basic,0,0,0.2724
37,29248.9,47,7.36,9,7,13.84,South,Standard,0,0,0.1521
38,27339.34,62,39.12,4,2,21.67,South,Basic,0,0,0.1966
40,43938.57,70,7.23,9,4,45.96,East,Standard,0,0,0.1971
44,30341.25,11,34.41,8,0,30.3,West,Standard,0,0,0.1989
37,48446.82,76,16.34,9,14,31.36,East,Standard,0,0,0.1986
24,34130.07,65,33.04,6,3,23.32,Central,Basic,0,0,0.163
21,30447.48,109,31.33,7,0,41.13,North,Premium,1,0,0.2736
61,33252.22,2,29.22,8,7,26.74,West,Premium,0,0,0.1766
54,50671.54,50,23.36,8,17,47.6,East,Premium,0,0,0.1971
53,40701.66,97,31.4,12,9,33.29,South,Standard,0,0,0.267
27,28849.63,95,43.93,7,15,35.29,North,Standard,0,0,0.2991
31,22146.5,6,12.94,8,15,6.63,West,Basic,0,0,0.146
47,57461.32,42,31.31,7,6,32.57,North,Premium,0,0,0.1453
68,25484.6,81,9.36,9,9,43.25,South,Basic,0,0,0.2138
46,25638.55,56,18.14,2,7,30.19,West,Premium,0,0,0.176
44,46944.74,66,21.25,9,10,32.3,North,Standard,0,0,0.2048
19,40526.45,15,33.62,12,6,6.81,South,Basic,0,0,0.21
51,41479.36,86,3.81,9,5,13.19,Central,Premium,0,0,0.1745
59,26505.11,13,45.43,5,10,30.42,South,Standard,0,0,0.244
43,80478.55,30,42.48,7,0,12.87,East,Premium,0,0,0.2085
57,66366.02,31,10.66,6,12,18.62,Central,Standard,0,0,0.0887
42,63618.18,41,45.45,4,11,25.27,Central,Premium,0,0,0.151
65,20417.73,83,18.94,12,11,23.61,South,Standard,0,0,0.2378
49,20877.96,84,14.22,6,1,8.36,North,Premium,0,0,0.1608
35,43654.69,67,39.17,5,8,12.37,South,Premium,0,0,0.1802
66,26229.07,36,35.39,8,6,3.18,East,Basic,0,0,0.1762
60,15000.0,103,20.79,7,10,3.57,Central,Standard,0,0,0.2011
69,32889.33,61,25.57,3,8,24.62,West,Basic,0,0,0.1817
32,40185.98,31,44.93,10,8,25.97,North,Basic,0,0,0.2117
35,44797.14,6,23.75,8,6,18.05,Central,Standard,0,0,0.1303
65,45559.46,26,8.06,6,9,17.81,North,Standard,0,0,0.0923
25,33902.89,37,8.74,13,14,6.71,North,Premium,0,0,0.1342
26,23998.42,42,48.18,4,17,22.93,South,Basic,0,0,0.2885
57,23187.83,108,4.75,3,19,21.97,Central,Standard,0,0,0.1517
48,17951.2,67,17.54,10,1,9.85,Central,Standard,0,0,0.2144
22,41902.4,59,20.64,9,10,43.8,Central,Basic,0,0,0.1806
55,25212.29,38,25.25,7,11,19.48,Central,Basic,0,0,0.1388
49,28311.75,66,34.49,6,16,41.65,North,Standard,0,0,0.2135
41,26205.35,35,12.56,6,2,35.27,South,Standard,0,0,0.1356
32,25561.75,101,29.79,6,12,18.19,South,Standard,0,0,0.2091
32,39668.32,118,17.27,7,6,19.21,North,Premium,0,0,0.1681
28,56465.95,38,31.12,10,3,11.63,South,Basic,0,0,0.1733
38,29880.86,41,41.0,3,3,13.99,North,Standard,0,0,0.1149
38,16835.48,7,5.69,7,5,5.71,Central,Standard,0,0,0.1698
28,51303.25,92,30.6,6,15,34.29,Central,Basic,0,0,0.1864
19,33174.38,104,12.19,12,17,24.21,Central,Standard,0,0,0.2221
69,42914.79,113,16.14,10,12,9.09,North,Premium,0,0,0.2569
68,17365.98,54,2.39,4,8,20.22,South,Basic,0,0,0.1317
21,16006.6,67,37.37,8,14,23.17,North,Standard,1,0,0.2762
56,16197.75,72,6.11,9,6,36.1,West,Basic,0,0,0.2091
40,43949.87,53,36.31,6,8,19.21,East,Basic,0,0,0.132
42,71703.1,50,0.44,9,13,22.4,Central,Basic,0,0,0.1419
35,28811.58,90,4.96,8,19,22.56,North,Standard,0,0,0.1834
47,38287.96,8,44.03,7,18,23.71,Central,Standard,0,0,0.1804
18,15000.0,21,36.09,9,15,22.78,West,Premium,0,0,0.2663
20,52024.44,10,28.04,6,6,19.26,North,Premium,0,0,0.1541
51,33015.47,59,37.55,5,17,4.41,West,Basic,0,0,0.1336
19,37130.73,37,10.68,8,11,37.97,South,Premium,0,0,0.2067
29,51115.44,109,41.04,1,14,13.5,North,Standard,0,0,0.3046
67,40960.43,70,31.44,10,12,19.33,North,Standard,0,0,0.2374
51,41298.53,91,25.43,4,5,26.98,West,Basic,0,0,0.1469
28,81163.56,106,49.66,9,12,48.15,East,Standard,0,0,0.4316
39,49262.54,61,10.95,8,10,5.43,East,Basic,0,0,0.1368
26,59506.34,5,19.26,7,19,48.09,North,Premium,0,0,0.1845
30,51110.44,75,9.56,7,15,1.81,East,Standard,0,0,0.156
41,47439.51,29,26.71,5,8,24.17,West,Premium,0,0,0.1176
43,15000.0,116,3.54,6,3,7.45,South,Premium,0,0,0.2212
31,45220.33,116,30.81,8,16,26.99,East,Standard,0,0,0.2652
31,43559.18,83,20.54,9,12,39.22,West,Standard,0,0,0.2444
64,38154.67,78,22.05,7,9,46.02,Central,Basic,0,0,0.1952
26,46090.05,119,15.91,9,17,23.88,East,Basic,0,0,0.2594
23,38817.86,10,4.67,8,0,24.12,East,Premium,0,0,0.1896
69,34529.59,39,38.65,4,15,27.88,West,Standard,0,0,0.1974
18,27620.33,5,42.66,3,4,35.71,East,Standard,0,0,0.2298
66,44003.68,52,22.36,8,18,4.31,West,Standard,0,0,0.1597
60,38699.21,56,38.77,5,14,43.97,West,Premium,0,0,0.1856
54,33647.94,19,49.97,11,5,2.04,Central,Premium,1,0,0.2001
21,30377.94,112,43.14,4,15,34.95,East,Premium,0,0,0.2623
27,20901.58,73,37.9,8,12,47.5,East,Basic,0,0,0.2714
54,57662.99,100,1.51,12,11,25.56,East,Standard,0,0,0.1989
29,71876.63,5,36.48,9,7,28.15,South,Basic,0,0,0.2435
25,24839.07,100,19.69,9,15,29.63,Central,Premium,0,0,0.237
21,61654.63,109,35.39,9,16,29.88,Central,Standard,0,0,0.3002
35,27431.59,109,9.43,7,0,44.93,Central,Premium,0,0,0.2109
51,40450.12,6,40.13,7,13,40.98,South,Basic,0,0,0.2485
55,15310.0,65,37.3,5,3,37.32,Central,Standard,0,0,0.2271
39,38121.54,30,1.09,8,19,45.35,South,Standard,0,0,0.1558
25,18487.15,113,41.74,7,0,10.47,North,Premium,0,0,0.2506
50,40931.46,17,44.86,6,12,12.74,North,Basic,0,0,0.1572
63,40064.32,44,8.09,8,16,12.89,West,Basic,0,0,0.1156
42,48431.83,4,15.83,4,17,29.73,South,Basic,0,0,0.1506
42,21768.91,19,33.91,3,14,14.31,East,Premium,0,0,0.1722
66,44755.49,22,35.46,7,5,12.01,South,Basic,0,0,0.1862
32,34858.72,79,46.83,4,9,14.71,East,Basic,0,0,0.2258
38,58614.48,23,34.79,12,3,4.14,West,Basic,0,0,0.1411
39,42543.54,100,0.55,6,7,30.56,North,Standard,0,0,0.1604
38,45276.95,119,12.92,6,8,34.57,South,Basic,1,0,0.2519
27,34494.13,70,19.79,9,2,30.86,South,Basic,0,0,0.2386
48,33815.77,24,5.6,12,18,23.48,South,Basic,0,0,0.1769
43,60505.24,35,27.98,5,6,3.32,North,Basic,0,0,0.0999
40,21755.68,2,4.51,9,11,8.52,Central,Premium,0,0,0.2024
49,23321.58,41,39.15,8,5,27.04,North,Basic,0,0,0.1836
27,47748.09,45,42.54,9,18,17.25,West,Standard,0,0,0.2106
18,49334.42,37,15.49,8,19,19.93,West,Basic,0,0,0.1494
27,33292.92,80,40.17,9,15,9.56,East,Standard,0,0,0.2282
24,45080.32,63,16.5,6,18,2.42,East,Basic,0,0,0.1536
33,21203.28,115,45.73,11,5,34.69,East,Standard,0,0,0.3432
66,56343.22,23,21.71,5,14,14.27,Central,Standard,0,0,0.1143
20,38631.64,71,2.98,4,1,48.73,South,Basic,0,0,0.2013
50,32849.26,24,17.51,7,4,19.5,Central,Premium,0,0,0.1344
44,35259.98,27,27.73,1,4,39.96,East,Premium,0,0,0.175
66,36763.83,50,17.38,6,16,7.0,South,Standard,0,0,0.1184
68,35571.23,3,16.32,7,7,45.2,Central,Basic,0,0,0.1631
39,49615.97,103,0.88,8,19,10.43,East,Basic,0,0,0.168
37,34177.86,13,5.38,6,18,0.28,West,Standard,0,0,0.0964
54,27670.6,72,12.96,5,4,12.07,North,Basic,0,0,0.1071
53,15000.0,8,15.91,5,8,46.95,West,Premium,0,0,0.1679
20,33739.28,16,37.99,8,0,23.23,South,Premium,0,0,0.247
60,48502.67,63,0.92,6,0,20.38,West,Standard,0,0,0.129
26,56993.37,50,1.52,7,15,7.97,East,Premium,0,0,0.1196
22,15000.0,93,19.84,2,12,13.93,Central,Standard,1,0,0.1724
58,51057.74,42,27.07,4,14,6.97,West,Premium,0,0,0.1027
26,49433.56,99,14.26,4,7,16.33,South,Basic,0,0,0.1496
31,69662.2,62,30.83,4,13,9.37,West,Standard,0,0,0.1658
31,39473.39,54,42.53,7,11,9.2,West,Standard,0,0,0.1992
62,54251.71,36,31.96,5,9,2.24,South,Premium,1,0,0.1498
48,79634.23,72,6.84,7,10,38.36,South,Basic,0,0,0.2367
53,15000.0,88,33.51,9,9,27.51,East,Standard,0,0,0.2572
53,15000.0,57,38.97,6,18,19.51,South,Standard,0,0,0.1606
56,28080.6,6,20.4,7,12,26.77,West,Basic,0,0,0.1581
26,57896.46,12,40.07,15,13,44.22,Central,Standard,0,0,0.1997
28,63519.78,67,24.91,4,1,24.1,North,Basic,0,0,0.1443
57,23430.03,86,11.62,6,11,6.39,South,Standard,0,0,0.1595
37,38042.3,26,38.52,4,4,29.33,North,Basic,0,0,0.1099
51,15000.0,94,34.82,6,3,5.12,East,Basic,0,0,0.2091
40,46007.86,108,38.36,8,19,19.17,Central,Premium,1,0,0.251
69,42912.36,23,16.25,7,3,4.56,Central,Basic,0,0,0.187
62,32514.24,117,20.51,5,13,37.72,South,Basic,0,0,0.2499
34,42127.5,13,46.92,4,16,19.94,West,Standard,0,0,0.1766
28,49097.08,85,49.32,9,4,17.81,East,Basic,0,0,0.2741
20,44590.58,50,40.85,7,13,20.01,North,Standard,1,0,0.2021
56,42363.35,53,39.72,6,6,8.25,North,Basic,0,0,0.1105
20,33843.56,60,25.07,8,11,18.01,North,Standard,0,0,0.1998
57,26970.44,17,26.41,3,12,3.43,West,Basic,0,0,0.123
45,43209.88,18,46.21,8,16,28.89,North,Basic,1,0,0.2117
39,47508.77,119,24.96,5,13,12.05,West,Basic,0,0,0.19
21,20380.76,108,20.48,11,7,40.73,Central,Premium,0,0,0.2677
60,43315.06,25,30.71,3,15,28.54,Central,Basic,0,0,0.1389
26,27867.55,57,38.29,5,1,49.58,North,Standard,1,0,0.1962
62,38124.0,75,27.95,7,19,26.99,Central,Basic,0,0,0.2121
65,22506.61,11,28.94,6,19,17.47,Central,Premium,0,0,0.2404
55,24674.62,11,23.84,5,0,48.75,Central,Basic,0,0,0.1806
62,26931.87,21,0.68,5,4,31.79,East,Basic,0,0,0.1017
18,40473.72,83,48.6,2,15,48.63,North,Premium,0,0,0.357
63,44320.09,24,14.98,5,14,43.36,North,Basic,0,0,0.1147
59,64663.3,37,27.85,6,2,15.66,East,Standard,0,0,0.1497
57,34357.57,69,27.75,6,6,18.63,East,Basic,0,0,0.1676
61,36851.07,54,11.93,8,6,43.07,Central,Premium,0,0,0.1413
30,48116.56,60,19.1,11,17,43.46,South,Standard,1,0,0.2218
42,15000.0,58,2.85,5,19,3.78,North,Basic,0,0,0.09
57,43301.59,55,49.84,8,16,24.78,West,Basic,0,0,0.2708
45,38900.24,82,45.02,8,5,10.43,North,Premium,0,0,0.21
40,25140.7,28,48.71,11,6,44.38,South,Standard,0,0,0.3055
52,26310.78,103,7.59,7,13,26.63,South,Standard,0,0,0.2246
28,37914.0,100,49.31,7,3,9.71,East,Standard,0,0,0.2947
40,41918.49,28,25.07,2,18,11.52,Central,Basic,0,0,0.1218
29,22736.27,106,14.87,2,14,38.41,Central,Standard,0,0,0.1599
24,41541.86,55,31.38,7,3,44.31,West,Standard,0,0,0.1862
23,37483.46,119,34.55,10,14,3.5,South,Basic,0,0,0.3285
37,65752.44,27,7.66,11,0,8.21,South,Basic,0,0,0.1446
39,46927.04,26,24.43,6,8,45.14,West,Basic,0,0,0.1629
44,42525.39,117,38.66,9,6,2.34,Central,Basic,0,0,0.2216
21,42310.98,48,31.35,6,16,32.45,South,Standard,1,0,0.1604
59,26534.26,100,27.23,8,0,7.44,West,Basic,0,0,0.208
44,60969.65,101,2.84,8,10,42.33,West,Standard,0,0,0.2135
48,40257.74,61,42.26,11,4,22.56,North,Premium,0,0,0.2156
46,33355.39,117,20.21,10,7,34.39,Central,Basic,0,0,0.2125
42,34047.16,94,23.84,14,4,10.46,South,Standard,0,0,0.2342
24,35437.59,117,0.23,10,7,18.41,East,Standard,0,0,0.2487
20,15000.0,64,33.77,8,16,26.77,West,Basic,0,0,0.2806
38,41506.53,22,35.47,13,6,15.56,Central,Standard,0,0,0.1744
45,44315.81,18,17.37,8,19,9.64,South,Basic,0,0,0.1681
44,43110.68,18,22.67,10,10,26.47,South,Standard,0,0,0.1833
48,39734.37,22,33.45,6,2,26.51,East,Standard,0,0,0.1618
23,22207.31,51,11.01,10,0,23.22,South,Basic,0,0,0.2201
40,29039.94,7,48.15,6,16,3.97,East,Basic,0,0,0.1853
47,37392.21,55,17.16,5,14,16.19,North,Standard,0,0,0.0949
30,38761.7,9,42.52,5,3,22.93,Central,Basic,0,0,0.1294
41,43770.68,87,36.55,11,15,11.67,East,Standard,0,0,0.2051
24,53598.88,53,19.49,6,8,5.87,East,Basic,0,0,0.1091
38,69339.19,28,32.29,7,2,31.05,Central,Standard,0,0,0.1492
65,49839.19,54,27.36,9,18,47.13,East,Basic,1,0,0.2389
37,40151.78,77,24.95,5,18,38.13,North,Basic,0,0,0.1691
43,36800.11,88,37.35,9,7,47.88,North,Basic,0,0,0.2638
36,53344.85,116,1.09,4,19,33.31,West,Basic,0,0,0.1775
40,43046.95,95,49.86,7,8,4.58,West,Basic,0,0,0.2665
61,33529.53,57,49.48,7,12,4.92,North,Basic,0,0,0.2298
43,15000.0,102,37.02,5,9,46.33,North,Standard,0,0,0.2497
60,36099.76,119,28.6,2,4,31.24,North,Standard,0,0,0.2076
36,15000.0,108,48.09,9,10,16.3,North,Basic,1,0,0.3981
31,40154.15,35,25.06,12,11,20.69,North,Standard,0,0,0.1588
68,43368.57,75,5.59,7,7,27.09,Central,Premium,0,0,0.1994
55,34771.82,14,0.3,6,6,46.67,South,Premium,0,0,0.1478
56,34300.1,2,48.06,5,4,19.96,East,Basic,0,0,0.2021
46,23813.6,12,6.98,7,18,46.34,South,Standard,0,0,0.2038
43,54190.5,109,21.45,4,6,40.92,East,Premium,0,0,0.2024
39,45331.18,101,20.44,8,5,8.92,South,Basic,0,0,0.2407
62,30914.52,41,44.28,7,19,4.78,West,Basic,0,0,0.1781
18,60433.94,78,15.72,6,19,49.89,East,Standard,0,0,0.2514
27,21027.75,40,2.37,5,11,20.47,East,Premium,0,0,0.1261
50,41127.42,42,45.67,6,9,38.08,East,Standard,0,0,0.2013
31,31547.74,43,48.96,8,4,36.2,East,Standard,0,0,0.2386
47,26969.14,108,9.85,10,15,16.98,Central,Basic,0,0,0.2195
33,30539.34,92,49.23,11,5,47.08,North,Basic,0,0,0.3259
64,38858.41,64,13.11,5,6,0.22,East,Basic,0,0,0.124
28,52009.25,63,49.32,7,16,22.33,West,Basic,0,0,0.3159
39,59901.29,16,23.24,10,17,33.9,East,Basic,0,0,0.1787
52,38521.43,38,45.87,9,17,17.87,North,Standard,0,0,0.2176
66,36022.29,28,47.91,7,17,35.99,East,Premium,1,0,0.2543
37,32800.59,2,37.24,5,15,29.64,East,Premium,1,0,0.1721
58,46881.1,78,1.12,13,0,0.49,South,Basic,0,0,0.1982
56,42086.63,6,14.13,13,10,29.69,East,Standard,0,0,0.1531
30,41475.65,37,22.87,4,8,18.95,North,Basic,0,0,0.0999
59,37236.54,30,18.29,10,10,40.43,East,Standard,0,0,0.1501
33,41738.24,29,12.44,8,16,30.37,North,Premium,0,0,0.131
40,53170.9,18,7.11,6,9,8.83,North,Standard,0,0,0.0971
55,45806.7,53,28.79,9,0,15.91,South,Basic,0,0,0.2089
30,43327.9,104,11.41,8,19,24.94,South,Basic,0,0,0.2463
44,38704.55,29,6.69,2,4,33.03,North,Basic,0,0,0.0858
58,31287.7,39,33.67,7,0,1.52,Central,Premium,0,0,0.1646
37,38030.73,11,4.63,11,13,19.0,North,Premium,0,0,0.1652
49,22832.15,103,30.77,9,5,5.22,East,Standard,0,0,0.2439
25,33627.86,75,2.96,5,10,7.71,North,Basic,0,0,0.0907
43,34389.83,36,38.67,8,7,3.37,Central,Premium,0,0,0.1449
66,41514.69,50,29.86,6,6,36.7,West,Basic,0,0,0.1639
64,45047.89,58,39.65,6,6,19.8,East,Basic,0,0,0.1624
67,41387.05,110,25.47,6,13,41.75,Central,Premium,0,0,0.2685
68,66250.64,110,22.85,4,13,43.66,East,Basic,0,0,0.2331
52,62837.3,45,12.46,12,7,48.15,North,Standard,0,0,0.1726
50,57381.8,4,4.06,7,11,42.96,East,Basic,0,0,0.1332
48,43052.25,103,27.75,10,15,42.76,Central,Standard,1,0,0.2673
55,19225.47,91,10.24,4,16,48.6,Central,Premium,1,0,0.1818
30,51162.48,101,6.67,5,12,17.8,South,Basic,0,0,0.1652
40,47871.23,100,39.78,3,1,43.37,East,Premium,0,0,0.2422
21,16625.74,17,29.97,9,8,43.01,North,Basic,0,0,0.243
23,29131.64,60,1.14,9,1,44.88,East,Premium,0,0,0.2281
38,43459.16,15,17.67,8,8,1.7,West,Standard,0,0,0.1244
68,34712.76,49,46.75,8,5,16.45,East,Standard,0,0,0.294
47,31810.56,28,12.37,8,2,3.09,Central,Basic,0,0,0.118
51,50186.34,68,46.73,6,0,46.66,West,Premium,0,0,0.2388
20,53127.01,68,45.42,5,19,3.26,Central,Basic,0,0,0.2106
62,54524.43,41,25.74,4,7,2.1,Central,Standard,0,0,0.0881
47,60371.11,73,23.68,5,0,8.55,South,Premium,0,0,0.1781
25,40413.34,84,3.03,5,11,31.16,Central,Basic,0,0,0.0924
62,41581.4,61,31.84,5,16,11.59,East,Standard,0,0,0.1295
63,15000.0,82,12.28,12,3,23.99,South,Standard,0,0,0.2324
27,63468.06,41,48.88,8,13,22.66,Central,Premium,0,0,0.2423
25,36769.82,25,45.38,6,7,4.04,Central,Basic,0,0,0.1425
32,40653.23,1,7.26,4,1,40.31,East,Standard,0,0,0.1247
55,51448.77,103,40.65,7,18,46.48,Central,Basic,0,0,0.2509
58,20548.66,3,27.86,4,5,15.54,North,Basic,0,0,0.1143
27,38838.8,40,25.13,7,10,15.06,Central,Standard,0,0,0.1211
29,61606.79,114,5.63,3,3,15.41,North,Premium,0,0,0.172
68,43346.08,103,46.97,3,4,14.03,North,Basic,0,0,0.2644
23,45630.56,2,46.38,4,19,43.1,South,Standard,0,0,0.2948
57,38012.06,53,26.97,8,3,3.57,Central,Basic,0,0,0.1515
26,45525.27,64,6.23,8,12,44.85,South,Standard,0,0,0.1991
31,50474.12,14,14.31,10,10,24.85,South,Basic,0,0,0.1864
31,73758.13,12,22.8,10,15,20.34,Central,Basic,0,0,0.1379
69,29058.73,3,6.75,7,5,12.15,Central,Basic,0,0,0.2122
20,33373.23,30,30.82,8,1,36.54,South,Basic,0,0,0.2292
34,34658.64,5,42.36,7,15,33.71,Central,Premium,0,0,0.2255
47,61753.89,113,13.09,8,16,22.0,West,Standard,0,0,0.2283
53,47006.3,23,49.41,5,1,0.03,West,Basic,0,0,0.1807
21,53650.39,76,27.13,8,3,45.4,East,Basic,0,0,0.224
55,31138.33,2,41.29,7,3,22.84,West,Standard,0,0,0.2079
26,15369.55,116,42.98,5,0,35.5,Central,Standard,0,0,0.2962
33,15000.0,77,23.7,4,10,35.77,South,Standard,0,0,0.217
50,34943.79,44,12.97,7,9,36.22,Central,Standard,0,0,0.1304
49,46418.92,98,12.3,9,15,0.59,East,Premium,0,0,0.2094
30,22317.05,22,24.24,9,3,20.92,West,Standard,0,0,0.1891
47,35932.21,88,43.02,8,10,8.15,South,Premium,0,0,0.2892
37,41493.78,80,19.7,6,12,2.34,East,Standard,0,0,0.1514
47,56022.32,71,31.0,9,9,10.06,West,Standard,0,0,0.2098
37,35996.56,108,31.53,3,18,37.38,South,Basic,1,0,0.2749
58,32777.9,107,22.94,13,9,42.04,South,Premium,0,0,0.2978
68,53869.47,76,49.79,9,5,16.63,East,Basic,0,0,0.332
49,69368.06,70,5.66,4,17,18.73,Central,Basic,0,0,0.1026
26,15503.8,62,27.24,5,16,8.04,South,Standard,0,0,0.2053
68,24081.75,113,19.05,6,5,48.92,South,Premium,0,0,0.259
34,44643.26,26,43.39,10,18,31.65,North,Premium,0,0,0.2269
46,21191.91,22,25.18,9,16,30.45,West,Basic,0,0,0.201
40,35239.33,14,37.35,9,2,32.97,North,Premium,0,0,0.206
54,52424.7,23,10.66,7,4,13.02,Central,Premium,0,0,0.1132
18,45735.92,1,10.85,1,16,2.79,South,Basic,0,0,0.1481
68,39077.33,7,0.95,6,6,42.82,North,Basic,0,0,0.1514
54,48331.57,61,48.16,4,2,28.57,North,Premium,0,0,0.2018
28,34734.04,97,11.83,4,3,13.98,South,Standard,1,0,0.1436
37,41978.41,49,15.94,7,7,20.76,Central,Standard,0,0,0.1182
25,65537.2,61,5.21,8,15,17.09,West,Basic,0,0,0.1602
58,45845.74,59,7.1,10,7,19.51,North,Standard,0,0,0.1604
43,43687.62,64,31.4,5,19,20.65,East,Premium,0,0,0.1806
22,43985.01,25,41.76,4,13,15.06,Central,Standard,0,0,0.1328
50,47336.47,18,14.59,7,2,43.89,East,Standard,0,0,0.1599
30,46402.69,65,2.04,5,9,27.36,South,Standard,0,0,0.1425
39,36970.54,2,11.98,10,4,8.97,Central,Basic,0,0,0.1495
44,41375.97,72,42.33,4,1,48.61,East,Standard,1,0,0.2239
26,36305.58,27,38.38,8,17,30.44,South,Basic,1,0,0.2108
