age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
23,71313.84,38,76.71,6,40,83.79,East,Premium,1,1,0.8213
66,75249.64,71,15.04,4,0,20.81,West,Standard,0,0,0.1553
53,79372.33,79,84.53,3,54,51.25,West,Basic,1,1,0.8656
54,31427.13,62,36.8,6,34,27.81,North,Standard,0,0,0.1953
61,43481.9,72,53.71,1,0,21.38,West,Basic,0,0,0.3408
47,70277.35,54,3.24,2,29,28.35,Central,Basic,0,0,0.1392
32,32893.73,23,36.96,4,40,27.75,East,Basic,0,0,0.2306
26,93378.83,35,29.49,3,29,61.45,West,Basic,1,0,0.3941
69,41513.49,77,36.98,2,3,78.15,West,Standard,0,1,0.5285
27,48827.74,4,70.75,1,27,16.1,West,Basic,0,0,0.4608
24,75041.97,34,81.09,5,56,77.44,West,Premium,1,1,0.8628
24,55846.8,32,55.19,3,34,76.98,East,Standard,1,1,0.7043
40,56497.4,28,78.19,5,49,82.25,South,Basic,1,1,0.867
43,32633.4,103,11.12,0,50,84.71,Central,Premium,1,1,0.5256
69,77433.87,10,47.23,4,58,26.41,South,Basic,1,0,0.4697
20,43247.21,93,38.4,4,10,39.92,South,Basic,0,0,0.2707
32,62030.75,27,62.12,2,19,68.61,South,Basic,1,1,0.6676
49,79593.53,61,68.95,4,25,69.58,South,Premium,0,1,0.7889
69,54979.11,20,57.43,5,10,23.04,East,Standard,0,0,0.4022
68,15000.0,10,61.95,6,55,60.32,South,Premium,1,1,0.6929
56,46871.08,111,46.77,4,57,20.56,East,Basic,0,0,0.4825
51,31812.46,108,40.74,2,27,19.7,East,Standard,1,0,0.2162
42,74711.25,115,30.19,3,4,54.2,Central,Standard,1,0,0.3339
63,46241.0,29,74.3,2,26,2.71,West,Standard,0,0,0.4092
46,62731.81,70,61.53,6,45,73.28,East,Basic,1,1,0.8195
49,99127.76,72,34.88,6,59,28.6,North,Basic,0,0,0.4438
69,41313.25,102,36.48,0,34,44.53,South,Basic,1,0,0.3061
33,68022.56,10,2.38,2,49,19.24,North,Premium,0,0,0.149
69,85590.02,109,27.05,3,52,14.37,East,Premium,1,0,0.329
30,67556.27,81,17.97,1,24,14.13,West,Basic,0,0,0.1534
23,59227.8,82,6.57,3,35,11.78,West,Standard,0,0,0.1701
55,70074.38,38,16.9,2,57,77.96,South,Basic,1,0,0.4709
41,82332.35,117,27.67,6,5,64.79,West,Premium,0,0,0.4591
29,29574.5,64,67.63,5,33,10.19,South,Premium,0,1,0.564
59,55727.06,81,5.74,3,0,13.32,West,Basic,0,0,0.1182
64,66301.67,29,31.5,6,43,73.85,Central,Basic,0,1,0.5293
56,38242.01,117,33.47,3,8,7.45,East,Basic,0,0,0.2284
61,65453.56,71,34.88,4,14,31.07,East,Standard,0,0,0.166
56,30005.48,99,75.95,2,0,65.05,Central,Standard,0,1,0.7662
54,70651.4,29,49.11,4,28,19.0,Central,Premium,0,0,0.2344
23,15000.0,58,26.5,6,22,47.31,North,Premium,1,0,0.2114
37,16168.4,76,14.89,3,12,4.14,North,Standard,0,0,0.1375
31,53859.04,23,31.62,2,40,32.76,East,Basic,1,0,0.2378
59,65871.82,114,16.24,3,46,55.2,West,Standard,1,0,0.4526
38,16318.33,3,28.06,3,36,4.53,Central,Standard,0,0,0.1527
66,48191.78,107,44.48,3,43,47.05,North,Basic,1,0,0.4693
56,75059.95,2,8.54,1,25,33.98,North,Premium,0,0,0.1404
65,60216.27,32,47.35,2,32,71.67,Central,Premium,0,1,0.638
59,21891.73,9,26.51,2,31,50.86,West,Basic,0,0,0.3086
53,15000.0,28,62.25,2,53,45.59,Central,Premium,1,1,0.5994
37,54126.29,87,38.66,3,27,44.09,West,Basic,0,0,0.2563
54,75018.3,104,48.7,3,0,64.92,Central,Premium,1,1,0.5533
37,71982.5,109,65.88,4,9,69.46,East,Premium,1,1,0.7817
25,29929.88,12,2.57,5,46,24.55,West,Standard,0,0,0.1649
46,58201.74,10,68.69,3,43,60.87,Central,Standard,1,1,0.6972
62,62109.98,4,10.34,5,14,65.5,East,Standard,0,0,0.1952
25,47248.51,61,66.47,4,24,54.44,North,Basic,1,1,0.6345
28,51281.99,49,25.41,1,41,51.97,South,Premium,0,0,0.4325
63,43970.3,8,15.83,1,34,61.65,North,Standard,0,0,0.3318
62,18081.92,63,40.21,3,30,83.6,West,Premium,1,1,0.5814
46,27548.85,65,58.99,3,26,5.64,East,Premium,0,0,0.4364
30,56392.08,82,63.97,5,25,49.95,North,Standard,1,0,0.4933
29,35785.59,90,76.49,2,3,8.68,South,Premium,0,1,0.514
24,55102.38,68,78.3,6,17,11.18,South,Basic,0,1,0.5343
63,66540.82,19,72.74,3,12,29.42,South,Standard,0,0,0.4312
39,85800.06,10,1.59,3,22,37.98,South,Premium,0,0,0.1854
22,74895.93,92,35.1,3,56,67.8,Central,Premium,1,1,0.7204
63,56522.66,63,12.64,3,59,18.86,South,Premium,0,0,0.3253
39,91851.8,60,58.64,5,45,67.89,East,Standard,1,1,0.7431
37,41732.4,99,56.11,1,2,62.07,South,Standard,1,1,0.7047
21,39626.64,55,4.11,4,29,6.42,North,Standard,0,0,0.107
36,50858.59,15,51.59,2,24,49.39,Central,Premium,0,0,0.3627
64,61943.84,61,82.32,4,35,42.31,North,Premium,0,1,0.6791
64,72343.19,23,14.68,2,46,14.33,West,Standard,0,0,0.1449
66,45401.71,90,78.04,1,11,10.74,Central,Premium,1,1,0.6352
26,59024.02,39,0.8,2,19,33.64,West,Standard,0,0,0.1302
52,61965.84,106,6.31,4,43,24.44,West,Standard,1,0,0.2529
42,49158.98,17,50.34,6,24,44.33,West,Standard,1,0,0.3113
67,58633.96,51,58.43,6,12,55.04,West,Standard,1,0,0.4524
58,57056.56,59,18.05,2,40,36.34,North,Basic,0,0,0.2052
48,37611.1,23,67.42,3,39,34.6,West,Basic,0,1,0.6203
55,61526.38,43,73.42,1,44,84.99,Central,Basic,1,1,0.8558
46,36959.55,26,7.8,2,5,27.55,North,Standard,0,0,0.1038
26,72062.51,4,9.47,2,42,15.92,South,Premium,0,0,0.1379
42,65116.36,57,78.96,4,17,38.37,Central,Premium,1,1,0.5814
55,15000.0,20,16.53,7,1,75.62,West,Premium,0,0,0.3273
48,79369.12,14,24.03,3,12,75.73,Central,Premium,0,0,0.3129
40,81110.18,42,38.85,7,50,60.16,North,Basic,0,1,0.5828
27,80859.04,118,53.84,6,32,36.98,East,Premium,1,1,0.5161
43,51882.04,5,70.13,4,30,1.8,North,Basic,0,0,0.4204
69,46562.19,57,21.41,4,43,56.98,North,Standard,0,0,0.3961
63,56913.05,5,58.89,6,38,45.65,Central,Premium,0,1,0.512
30,37823.64,98,74.6,3,26,24.24,East,Standard,1,1,0.6289
21,15000.0,86,22.43,4,35,35.17,East,Premium,0,0,0.2531
46,50434.23,49,22.25,5,58,23.92,West,Basic,1,0,0.2691
20,50994.87,89,63.79,2,37,58.95,East,Basic,1,1,0.7891
47,60172.08,108,20.58,4,0,46.16,East,Basic,0,0,0.2464
41,19651.98,92,73.34,5,22,12.6,East,Basic,1,1,0.5731
61,34775.46,102,36.76,0,35,15.69,Central,Standard,0,0,0.2075
55,57125.58,10,18.61,8,10,8.91,North,Basic,0,0,0.1
34,49573.03,103,61.56,5,55,62.73,Central,Basic,1,1,0.8391
65,58525.73,73,7.43,2,27,73.53,North,Premium,0,0,0.3223
60,82754.99,113,70.48,4,21,59.87,East,Standard,1,1,0.6984
30,64409.64,36,9.29,6,4,71.27,West,Basic,0,0,0.2953
66,91338.33,5,10.93,0,30,39.11,South,Standard,0,0,0.2982
39,45037.96,91,75.15,4,23,75.06,South,Standard,1,1,0.8781
36,24786.6,27,13.4,3,7,70.32,West,Premium,0,0,0.28
21,82380.89,87,51.15,5,42,48.42,South,Standard,0,1,0.5607
37,62206.86,48,45.11,2,53,40.55,Central,Premium,1,0,0.3853
50,80865.91,111,67.23,4,35,0.83,West,Basic,1,1,0.6015
68,67666.63,92,32.84,0,52,11.97,South,Standard,1,0,0.3518
44,72725.8,60,48.86,4,34,12.34,East,Basic,1,0,0.2716
45,68913.34,57,26.37,0,39,15.62,West,Standard,0,0,0.2147
35,69419.17,83,63.51,2,48,17.52,West,Standard,1,1,0.7118
55,50454.65,22,45.09,3,55,30.81,South,Standard,1,0,0.3813
67,66792.18,83,64.47,3,34,35.13,Central,Basic,1,1,0.6004
30,52395.99,21,38.95,6,3,22.31,East,Basic,0,0,0.1143
36,84071.83,29,44.97,3,21,81.53,East,Standard,1,1,0.5197
69,46492.92,90,7.1,3,8,20.91,Central,Basic,0,0,0.1742
54,44388.37,2,55.93,4,59,3.75,Central,Standard,0,0,0.4173
67,65540.85,44,73.97,3,8,7.59,North,Basic,1,0,0.3916
66,52628.13,85,3.67,3,56,17.39,West,Basic,0,0,0.2758
69,27783.79,61,71.65,1,52,71.95,Central,Standard,1,1,0.8272
35,51242.19,23,23.42,1,22,45.77,North,Basic,0,0,0.2163
34,42674.38,24,79.67,4,26,44.08,Central,Basic,0,1,0.545
49,51911.03,65,2.74,2,59,8.99,West,Standard,0,0,0.3288
36,15000.0,26,55.56,4,4,67.37,East,Standard,1,0,0.4909
62,73763.13,79,74.49,6,8,6.89,South,Basic,1,0,0.4999
59,72865.26,80,15.61,3,45,32.45,Central,Basic,0,0,0.2479
18,24502.83,94,44.7,4,51,10.43,West,Basic,0,0,0.4515
27,92307.47,36,25.75,3,51,33.9,Central,Standard,1,0,0.2446
67,75084.29,30,38.85,5,54,82.95,East,Standard,1,1,0.6514
56,42252.36,12,8.59,2,32,35.62,South,Basic,0,0,0.1965
49,33307.71,21,68.01,4,21,53.54,South,Standard,1,1,0.5464
33,55443.56,56,62.05,3,30,70.49,North,Basic,1,1,0.7672
59,39317.67,37,27.88,4,49,3.62,West,Basic,1,0,0.1852
39,34259.39,20,76.02,3,14,63.52,North,Basic,1,1,0.7366
68,38108.53,72,73.44,4,29,33.43,East,Basic,0,1,0.6196
51,57377.28,38,13.37,3,24,30.06,West,Standard,1,0,0.1343
65,43084.43,103,24.92,4,31,56.61,North,Premium,1,0,0.4026
20,86744.45,55,34.72,3,28,30.81,Central,Premium,0,0,0.2096
36,44996.05,67,67.97,3,45,54.39,East,Standard,1,1,0.7566
69,25793.11,87,37.71,3,13,56.26,Central,Standard,0,1,0.5087
52,50060.15,15,15.4,4,8,64.69,West,Basic,0,0,0.2682
61,53448.82,66,66.27,4,31,82.54,Central,Standard,1,1,0.8129
39,43050.31,111,40.66,2,37,71.88,West,Standard,1,1,0.656
20,53611.34,41,31.37,5,56,23.34,West,Basic,0,0,0.2791
23,77081.62,6,2.32,6,56,48.01,North,Basic,0,0,0.33
21,71786.83,45,33.11,2,31,71.98,South,Basic,0,1,0.5423
56,62162.16,59,62.01,7,27,30.34,East,Premium,1,1,0.5221
52,52491.77,10,61.76,3,16,9.81,South,Standard,0,0,0.3297
68,50865.04,116,44.02,3,24,1.4,East,Premium,0,0,0.3077
39,46595.68,75,59.81,2,13,1.26,West,Basic,0,0,0.3264
55,54985.42,117,43.57,4,13,4.52,Central,Basic,0,0,0.2054
59,44891.48,78,77.88,3,43,26.62,North,Basic,1,1,0.698
36,82177.43,113,67.34,2,41,6.7,Central,Standard,1,1,0.6688
23,42363.1,39,42.63,4,58,35.96,East,Basic,1,0,0.3973
59,75929.79,53,7.53,2,28,23.5,Central,Standard,0,0,0.1358
66,47928.78,2,36.52,2,24,3.33,North,Premium,0,0,0.1707
32,47689.61,47,82.03,3,11,72.34,South,Basic,1,1,0.8027
19,63679.96,42,3.54,1,30,30.21,North,Standard,0,0,0.166
39,53052.01,33,37.85,3,13,82.0,North,Premium,0,0,0.4933
24,15000.0,42,69.04,3,11,42.23,South,Premium,0,0,0.4663
58,58955.28,6,26.43,2,19,70.15,South,Premium,0,0,0.3599
42,23554.44,100,51.14,6,40,44.37,Central,Basic,0,1,0.5458
22,74610.45,102,73.39,2,56,50.85,West,Standard,1,1,0.8105
64,81768.73,35,22.07,1,37,64.39,Central,Premium,1,0,0.4162
25,80273.63,67,43.08,4,9,21.96,West,Premium,0,0,0.224
64,55408.0,73,22.73,4,24,42.61,West,Standard,0,0,0.1896
30,36953.75,45,26.33,2,7,63.74,North,Premium,1,0,0.3117
58,23144.85,50,41.75,2,29,79.95,East,Standard,1,1,0.5388
44,36845.75,14,20.0,4,5,21.47,South,Basic,0,0,0.1131
24,51027.61,85,19.39,3,19,21.97,North,Premium,0,0,0.1545
37,66766.28,84,21.99,1,0,37.18,Central,Premium,0,0,0.1779
54,59113.17,87,47.77,4,51,34.81,West,Standard,1,1,0.508
29,87560.92,63,84.03,1,57,56.28,West,Premium,1,1,0.8458
30,66207.41,113,51.84,4,24,4.99,West,Basic,0,0,0.3789
43,74267.54,29,28.09,4,50,81.69,East,Basic,0,1,0.6467
67,38741.53,81,11.34,6,5,11.79,South,Standard,0,0,0.1342
51,42174.13,95,26.43,3,0,5.7,East,Basic,0,0,0.1545
19,64741.48,107,37.14,4,12,38.23,North,Standard,1,0,0.2868
25,79503.33,56,32.65,2,50,77.29,Central,Standard,1,1,0.6288
58,61377.15,97,55.2,6,54,82.54,Central,Basic,1,1,0.8743
37,34296.95,37,38.96,3,10,75.03,South,Basic,1,0,0.4515
25,45417.57,36,4.87,4,42,17.79,East,Basic,0,0,0.124
38,51346.71,95,55.01,5,24,17.44,West,Basic,1,0,0.4588
32,52170.11,10,8.93,4,41,22.56,East,Basic,0,0,0.1627
57,32779.85,113,2.54,2,42,38.01,East,Standard,0,0,0.2638
66,34337.4,33,81.27,4,3,45.01,North,Standard,0,0,0.4756
44,46457.38,65,49.98,6,29,8.03,North,Basic,0,0,0.3188
58,89348.77,118,29.47,2,35,24.85,West,Basic,0,0,0.2371
37,61593.31,29,35.2,6,51,64.39,South,Standard,0,1,0.5789
36,45564.38,26,44.58,4,25,74.37,Central,Premium,0,0,0.448
69,30314.23,37,44.72,3,12,37.74,South,Basic,0,0,0.2542
18,70696.54,99,57.66,2,54,32.85,East,Basic,0,1,0.6428
46,63861.05,94,6.78,3,30,17.25,West,Premium,0,0,0.1854
47,73708.82,25,81.0,4,44,11.76,South,Standard,1,1,0.6069
24,31718.85,54,0.21,2,8,79.05,South,Standard,0,0,0.3123
43,54886.59,93,56.54,4,38,68.96,West,Standard,1,1,0.7739
47,80204.82,47,37.68,1,18,71.76,North,Premium,0,1,0.5
30,68308.97,73,46.29,4,47,11.45,East,Basic,1,0,0.3413
29,74036.08,30,26.62,5,24,36.03,North,Basic,0,0,0.1416
53,51024.66,92,18.57,8,59,53.52,West,Basic,1,0,0.4709
35,40191.82,88,17.48,3,41,2.33,South,Standard,0,0,0.2134
45,71637.23,62,43.58,2,38,79.22,North,Basic,1,1,0.6804
54,86411.47,38,44.09,5,13,76.34,Central,Standard,0,0,0.4379
50,35524.5,77,0.86,5,11,68.42,East,Standard,0,0,0.2441
46,63020.57,24,84.9,4,11,7.02,East,Basic,1,0,0.4524
66,27611.12,6,18.61,3,34,66.06,East,Basic,1,0,0.2989
60,52105.8,86,28.71,3,45,9.11,North,Basic,1,0,0.2634
24,45379.14,100,19.51,2,16,26.55,North,Basic,0,0,0.1871
27,108883.8,17,75.58,1,2,7.54,Central,Standard,0,0,0.3459
61,85906.01,101,66.02,2,21,8.57,North,Premium,0,0,0.4833
46,42250.32,25,48.49,2,54,33.31,North,Premium,1,0,0.4058
31,40658.96,85,36.99,2,27,14.57,East,Basic,0,0,0.1854
23,59318.7,117,33.01,4,27,32.72,Central,Basic,0,0,0.2353
50,35738.0,70,47.13,1,12,1.84,South,Basic,0,0,0.2974
26,70718.01,98,21.15,4,11,13.78,South,Basic,0,0,0.1735
25,74632.94,16,28.7,3,28,66.84,West,Standard,1,0,0.412
44,15789.66,111,50.21,2,22,69.76,Central,Basic,1,1,0.7079
46,36730.77,102,54.0,7,39,47.84,South,Basic,1,1,0.6265
55,40017.73,66,10.3,5,55,30.54,South,Premium,0,0,0.2172
22,77063.2,22,68.53,1,11,27.54,North,Basic,0,0,0.4341
69,68036.48,27,36.87,7,49,43.97,Central,Premium,1,0,0.4178
45,61169.46,100,68.22,3,0,2.27,North,Basic,0,0,0.3859
53,80709.05,102,61.15,3,33,53.37,South,Premium,1,1,0.7156
41,20307.95,67,12.01,4,44,22.49,East,Basic,1,0,0.2079
67,60654.66,86,22.29,3,59,9.08,Central,Standard,1,0,0.3323
42,56001.87,5,50.59,5,41,66.33,East,Premium,0,1,0.5834
66,67152.5,103,4.23,5,56,4.65,North,Premium,0,0,0.2266
18,56823.08,63,45.13,3,13,11.61,East,Basic,0,0,0.2058
33,42817.44,25,59.46,3,41,35.84,Central,Standard,0,0,0.461
20,33341.54,5,81.53,5,35,68.13,East,Standard,1,1,0.7594
48,73586.61,119,37.94,2,34,83.45,North,Premium,1,1,0.6678
20,49972.66,66,7.06,0,39,23.22,East,Basic,0,0,0.2007
21,36376.51,23,62.76,2,0,17.1,West,Basic,0,0,0.3402
31,52024.03,56,80.52,5,51,62.91,South,Basic,1,1,0.8506
58,66880.14,23,65.83,2,44,64.26,West,Premium,0,1,0.7911
43,54928.7,25,4.95,3,9,0.11,West,Standard,0,0,0.1175
55,25138.58,95,24.6,6,32,52.55,East,Premium,1,0,0.3548
21,68717.32,62,55.85,4,53,34.89,East,Standard,1,1,0.5305
18,45230.92,77,18.32,2,8,45.72,North,Standard,0,0,0.2378
63,69555.66,27,17.52,3,44,3.0,Central,Basic,0,0,0.172
66,38620.3,13,3.69,1,2,0.02,North,Standard,0,0,0.133
44,69242.55,61,10.2,5,35,68.6,South,Basic,0,0,0.3998
50,30821.15,113,19.38,2,26,38.08,North,Basic,0,0,0.2377
29,59535.08,48,76.23,1,5,68.19,Central,Basic,1,1,0.7452
57,104148.79,117,13.71,2,48,82.39,Central,Basic,1,1,0.5546
30,61741.64,84,68.34,4,46,1.29,North,Premium,0,1,0.5755
64,99944.9,26,43.12,3,49,7.34,West,Basic,1,0,0.3115
69,51758.72,35,1.02,2,44,30.42,West,Basic,0,0,0.2524
59,64807.36,95,35.32,0,40,48.22,South,Standard,1,0,0.4396
55,95930.66,115,72.9,2,4,61.88,East,Standard,1,1,0.7024
56,37862.09,21,14.76,4,36,29.1,West,Basic,0,0,0.1442
47,79200.59,70,42.51,3,9,20.32,West,Standard,0,0,0.2149
19,53115.11,30,15.82,3,8,10.36,Central,Basic,0,0,0.0864
25,72997.51,90,64.29,2,23,31.41,West,Basic,1,1,0.5072
29,68967.74,96,77.78,3,22,70.22,North,Standard,1,1,0.8397
69,66843.99,103,63.06,2,1,59.09,West,Standard,1,1,0.6419
27,32691.95,33,4.86,3,3,20.05,West,Basic,0,0,0.0917
61,61094.82,67,12.84,3,41,66.39,Central,Basic,0,0,0.4372
53,50835.94,96,60.22,3,1,83.22,North,Standard,0,1,0.6636
43,74664.57,36,32.21,1,22,83.83,South,Basic,0,1,0.5905
54,54310.29,24,30.26,8,23,17.18,North,Standard,0,0,0.164
60,81378.42,108,5.17,2,30,72.31,South,Basic,0,0,0.4315
38,77382.34,100,22.43,3,29,22.01,South,Standard,0,0,0.2379
58,64431.42,51,74.34,4,41,56.53,East,Standard,1,1,0.7517
68,57290.61,77,54.0,3,9,21.18,South,Premium,1,0,0.3413
42,57304.88,10,23.89,3,43,71.13,East,Standard,0,1,0.5093
32,37355.53,68,5.92,1,2,51.27,Central,Standard,0,0,0.2182
20,60759.45,79,54.47,6,42,81.47,West,Premium,1,1,0.7821
28,53343.52,15,28.04,3,48,0.89,South,Premium,0,0,0.2734
32,55188.7,58,84.8,1,54,84.69,North,Premium,1,1,0.8679
40,53688.84,49,47.52,2,34,64.09,South,Basic,1,1,0.6288
54,64223.89,119,39.31,4,4,11.47,East,Basic,0,0,0.2241
52,45543.7,85,78.47,6,32,83.98,Central,Basic,1,1,0.8518
25,80193.27,92,34.85,9,40,73.88,West,Standard,0,1,0.6761
42,47762.65,89,72.35,4,5,3.32,East,Basic,0,0,0.3737
24,76989.58,8,1.14,2,9,55.92,South,Basic,0,0,0.1994
60,22300.31,60,48.97,1,9,75.4,South,Premium,1,1,0.5715
26,69510.05,12,15.9,1,2,28.34,South,Basic,0,0,0.1494
57,79151.86,98,48.63,8,53,80.59,West,Basic,1,1,0.8043
21,69349.96,94,67.38,4,43,61.53,North,Standard,1,1,0.7977
37,67225.05,109,30.67,3,42,14.97,West,Basic,0,0,0.3065
63,83245.69,57,52.42,4,46,14.06,West,Standard,0,0,0.4765
35,48367.37,53,67.72,2,42,19.98,North,Basic,1,1,0.6028
44,36673.32,11,78.64,4,41,20.97,South,Premium,0,1,0.6287
47,69803.56,13,49.56,1,50,53.66,North,Premium,1,1,0.6299
25,82043.33,114,9.87,2,23,65.79,South,Premium,1,0,0.4019
21,31968.26,84,44.81,8,18,44.6,South,Standard,0,0,0.3401
24,62831.25,15,52.45,3,53,7.35,East,Premium,1,0,0.387
62,72025.54,74,15.52,7,42,49.26,North,Basic,0,0,0.3586
58,64817.65,50,78.97,5,50,36.9,South,Basic,1,1,0.7017
20,56999.75,39,25.96,6,0,31.39,West,Basic,0,0,0.1307
56,53140.86,6,3.38,5,59,56.59,North,Basic,0,0,0.3345
65,85553.95,35,20.02,4,27,21.03,South,Basic,0,0,0.1933
27,84762.5,27,27.87,6,33,11.98,South,Standard,0,0,0.1903
25,65007.47,2,46.96,4,11,50.05,South,Premium,0,0,0.2757
41,60832.55,51,59.87,5,44,31.54,South,Premium,1,1,0.5994
59,58652.49,23,21.73,10,35,8.51,North,Premium,0,0,0.183
52,29764.82,99,48.16,6,55,48.13,North,Premium,0,1,0.5392
42,19502.34,99,11.93,5,39,75.12,East,Standard,0,0,0.4177
64,34456.38,99,74.95,3,27,26.13,North,Standard,1,1,0.6542
19,75263.27,89,50.31,5,53,82.83,West,Premium,1,1,0.8454
40,20090.42,64,10.17,3,51,16.49,North,Standard,0,0,0.1332
51,23262.57,77,57.44,8,33,43.97,East,Standard,0,0,0.4949
33,50030.4,86,2.72,1,47,49.34,North,Basic,0,0,0.3273
47,67474.55,20,27.19,1,46,68.51,East,Basic,0,1,0.562
44,22113.71,22,79.01,1,56,72.3,South,Premium,1,1,0.8266
39,19357.88,116,41.67,4,32,35.43,North,Premium,1,0,0.2557
51,34668.18,40,34.17,6,36,13.06,South,Basic,1,0,0.2039
44,66307.98,62,57.76,2,39,53.2,North,Standard,0,1,0.6471
29,66367.08,111,5.27,4,56,60.35,North,Premium,0,0,0.4335
39,80337.74,19,1.27,1,54,62.44,North,Premium,0,0,0.3135
40,15000.0,27,47.95,5,40,35.57,South,Basic,0,0,0.4339
43,58026.36,84,41.82,4,0,65.35,North,Basic,1,1,0.5429
