age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
51,62923.99,65,0.96,3,59,22.15,South,Basic,0,0,0.2931
36,47045.92,58,25.27,0,5,13.54,North,Basic,0,0,0.1569
61,73938.57,105,98.16,0,28,95.28,Central,Basic,1,1,0.8874
49,20912.67,106,93.78,0,42,43.98,South,Premium,1,1,0.8103
46,52318.7,118,88.96,3,18,18.74,West,Basic,1,1,0.7232
23,84807.59,33,94.02,1,0,34.08,Central,Basic,1,1,0.516
42,75950.27,27,49.77,3,17,31.5,East,Standard,0,0,0.2239
53,45890.79,67,18.08,2,35,39.74,Central,Basic,0,0,0.2009
66,49147.39,84,25.11,2,54,44.07,South,Basic,0,0,0.4619
30,104219.92,117,31.63,2,27,15.33,North,Basic,0,0,0.2981
21,76930.86,107,80.36,4,34,71.42,Central,Basic,1,1,0.8726
58,29775.76,104,46.92,4,0,16.01,East,Premium,1,0,0.2584
39,55437.31,5,83.61,3,58,41.06,Central,Basic,1,1,0.696
31,78647.06,34,5.8,2,33,25.05,West,Standard,0,0,0.1253
22,92021.08,90,86.45,1,4,72.35,Central,Basic,1,1,0.7767
50,32071.99,55,74.78,2,34,51.76,West,Standard,1,1,0.7227
29,61294.13,39,92.73,1,33,36.17,South,Basic,1,1,0.6618
61,47477.35,3,29.71,2,7,30.3,Central,Basic,0,0,0.1305
33,92068.22,5,70.67,1,33,36.09,South,Standard,1,0,0.4963
46,59965.48,20,73.32,2,39,51.45,Central,Basic,1,1,0.6831
19,69057.64,51,35.84,2,19,73.98,South,Standard,1,1,0.5106
29,48215.26,30,12.81,4,25,54.25,West,Premium,1,0,0.2121
63,64714.32,23,31.42,6,9,95.17,West,Basic,1,0,0.4404
66,51801.68,40,29.17,1,47,89.19,West,Basic,0,1,0.6294
54,55189.3,111,0.41,1,6,50.13,South,Basic,0,0,0.3089
61,64130.05,88,86.89,0,49,25.11,West,Premium,1,1,0.8364
33,61128.78,90,40.87,3,7,29.52,North,Basic,1,0,0.1958
28,27182.12,10,46.52,1,27,92.28,West,Basic,0,1,0.6284
42,47156.37,106,27.17,2,35,84.35,Central,Standard,1,1,0.5718
49,23937.36,38,46.81,0,9,7.45,West,Premium,0,0,0.2483
18,68812.61,14,58.93,3,45,85.49,West,Standard,1,1,0.7532
21,40521.84,109,50.97,1,53,58.35,West,Standard,1,1,0.7635
60,55752.53,114,14.32,4,45,1.71,Central,Basic,0,0,0.2392
23,67710.6,101,5.21,1,21,8.99,West,Basic,0,0,0.2
59,43959.13,87,83.38,2,31,0.63,East,Premium,1,1,0.628
35,68178.71,1,29.17,2,29,76.84,North,Basic,1,0,0.458
50,71211.56,64,20.44,3,13,87.04,North,Basic,0,1,0.5062
45,76443.93,28,53.64,2,11,53.66,North,Standard,1,0,0.4482
54,52137.69,52,55.18,2,5,21.14,East,Standard,0,0,0.2479
37,77058.55,98,36.16,2,11,56.77,East,Basic,0,1,0.5471
22,60309.25,12,63.08,3,55,77.28,North,Standard,1,1,0.7712
59,62289.59,4,4.16,2,42,17.82,North,Standard,0,0,0.1433
27,64195.61,13,96.49,2,48,96.96,East,Basic,1,1,0.8753
64,93999.5,68,32.22,1,45,65.77,South,Standard,1,1,0.6829
37,89738.86,4,4.43,0,42,54.3,Central,Basic,0,0,0.2353
27,54464.98,66,68.62,0,4,43.46,West,Basic,0,0,0.4261
34,53381.5,50,3.93,3,12,66.67,East,Basic,0,0,0.2526
64,85160.95,41,49.16,2,19,71.0,South,Standard,1,1,0.5891
27,57035.02,48,67.94,0,24,29.51,North,Standard,0,0,0.4803
28,64723.42,38,80.87,3,22,88.84,East,Basic,1,1,0.8141
55,53299.11,87,95.1,0,45,83.13,West,Premium,1,1,0.9144
41,52241.77,92,10.01,3,11,6.08,East,Premium,0,0,0.1533
18,26278.17,49,44.11,1,45,65.1,Central,Premium,1,1,0.5743
30,35061.86,87,53.94,3,4,35.62,Central,Standard,0,0,0.3022
25,23223.63,56,59.62,1,59,7.87,South,Basic,1,1,0.5805
23,70746.45,37,67.81,5,40,14.88,East,Basic,1,1,0.5308
25,16958.61,46,54.37,1,16,63.95,East,Standard,1,1,0.5559
41,63781.37,21,25.2,3,50,82.04,North,Basic,1,1,0.6093
37,44616.85,14,97.33,1,10,21.98,North,Premium,0,1,0.5611
45,64684.42,108,75.63,5,17,23.01,West,Basic,0,1,0.6681
65,61383.21,87,32.97,3,30,37.59,South,Standard,1,0,0.2713
37,54673.66,66,93.53,1,45,14.37,West,Basic,0,1,0.789
37,60866.87,83,81.56,3,22,18.43,Central,Standard,0,1,0.6608
36,88731.92,3,16.38,2,55,57.81,West,Basic,0,0,0.3454
45,68547.19,102,29.91,4,46,59.15,South,Basic,1,1,0.7203
36,63685.92,28,43.34,3,32,4.33,South,Basic,0,0,0.2251
53,47717.88,55,39.06,1,37,84.75,South,Basic,1,1,0.6676
61,33315.8,58,9.49,0,13,6.64,East,Basic,0,0,0.104
47,57113.08,21,18.35,4,44,27.05,Central,Premium,0,0,0.168
25,74253.6,84,16.81,0,44,52.86,North,Standard,1,0,0.3941
64,29110.13,75,88.91,1,31,31.19,West,Premium,1,1,0.7818
50,43117.69,68,21.97,2,8,76.88,East,Standard,0,0,0.4385
19,22904.9,62,65.09,1,35,15.18,North,Standard,1,1,0.5355
26,65460.79,91,15.59,5,49,76.45,West,Standard,0,1,0.6049
42,46555.8,26,29.09,2,33,31.1,Central,Basic,1,0,0.1974
40,37153.49,58,22.63,3,24,99.53,East,Premium,0,1,0.5017
19,69750.26,47,3.16,3,28,73.32,East,Premium,0,0,0.3755
40,45974.59,102,33.24,1,57,52.32,Central,Standard,1,1,0.6411
48,40793.35,60,53.38,1,47,1.31,North,Standard,0,0,0.4095
36,82408.19,18,68.28,5,54,26.07,North,Basic,1,1,0.6412
33,94937.0,95,45.65,3,11,86.12,South,Basic,1,1,0.7487
32,60865.5,26,65.69,3,31,25.74,West,Basic,1,1,0.5267
35,73176.25,76,8.4,0,29,72.62,East,Basic,0,0,0.4338
62,56939.4,89,14.52,2,34,98.22,East,Basic,0,1,0.5045
47,29591.83,73,31.0,1,9,3.45,East,Standard,0,0,0.1932
48,45012.31,16,95.49,2,18,24.19,Central,Premium,1,1,0.5818
55,59657.21,82,2.02,3,22,93.02,West,Premium,0,0,0.419
41,60859.04,38,56.36,3,56,15.78,East,Standard,1,1,0.5338
51,78666.48,56,65.78,3,33,3.51,West,Basic,1,0,0.4676
56,40155.04,113,95.99,1,8,84.75,South,Basic,1,1,0.8769
40,77876.73,51,34.66,1,24,90.96,North,Standard,1,1,0.5721
58,39199.74,47,50.82,2,28,11.79,North,Premium,0,0,0.2667
42,30528.66,12,31.71,0,34,62.57,West,Basic,1,0,0.4797
68,28973.13,3,74.64,4,7,41.71,South,Standard,0,0,0.4987
23,89283.29,106,85.05,0,58,62.91,North,Standard,1,1,0.8614
51,53662.18,43,61.05,1,58,72.41,West,Basic,1,1,0.8453
54,56195.36,53,21.92,2,57,69.5,West,Premium,1,1,0.5684
43,89228.04,97,49.62,7,6,41.02,North,Basic,0,0,0.3635
35,71806.38,117,79.44,1,48,25.59,East,Premium,0,1,0.7836
64,49571.9,2,54.83,4,39,53.06,East,Basic,0,1,0.5534
38,19065.24,75,38.35,1,30,82.36,South,Basic,1,1,0.6995
66,39118.75,69,93.73,4,39,96.61,North,Premium,1,1,0.8577
44,44007.91,68,55.61,2,31,12.93,Central,Basic,0,0,0.4669
41,81552.31,117,91.68,2,33,93.33,Central,Basic,1,1,0.8684
44,32271.0,38,17.16,0,38,44.01,North,Standard,1,0,0.2008
28,48140.7,40,21.48,3,31,81.56,West,Standard,0,1,0.5024
45,70863.39,48,30.18,1,15,35.19,North,Standard,0,0,0.1817
25,75304.56,81,3.92,1,55,86.6,Central,Standard,0,1,0.5498
57,111669.91,119,28.47,2,52,22.28,East,Basic,0,0,0.4186
25,74798.98,86,83.69,0,13,6.72,Central,Basic,0,1,0.6175
19,70190.93,49,76.51,2,49,13.77,North,Premium,0,1,0.63
62,38206.17,32,2.48,3,28,2.66,West,Premium,0,0,0.1084
56,77166.75,111,61.06,2,50,29.83,South,Standard,1,1,0.7144
50,82764.02,18,78.66,1,18,2.56,North,Premium,0,0,0.4084
58,16356.66,62,17.85,1,39,36.98,North,Premium,0,0,0.1628
61,83292.85,50,28.15,1,18,81.22,East,Premium,0,0,0.4985
38,75925.14,62,71.75,2,11,68.36,South,Basic,0,1,0.8074
44,47411.91,58,4.36,1,51,85.46,Central,Standard,0,0,0.4553
36,36956.19,25,46.62,0,50,81.62,South,Standard,1,1,0.7049
64,67069.56,55,52.04,1,30,81.16,West,Basic,1,1,0.7125
34,73331.36,42,71.67,3,46,19.71,East,Standard,1,1,0.606
19,66026.68,3,6.72,5,52,48.92,Central,Basic,0,0,0.253
26,32290.67,25,46.07,3,9,16.91,East,Standard,0,0,0.2245
67,48560.31,56,18.97,0,55,19.3,East,Basic,0,0,0.2311
23,56138.53,39,56.18,1,18,91.59,South,Basic,1,1,0.7166
21,81010.54,15,93.51,4,29,28.12,North,Standard,1,1,0.5876
52,64041.28,37,6.2,3,8,55.94,West,Basic,0,0,0.1934
29,60911.21,19,2.75,3,36,6.22,North,Basic,0,0,0.1047
30,59088.29,39,10.88,3,17,20.27,East,Standard,0,0,0.0928
19,68529.57,99,38.43,3,12,73.75,North,Premium,0,1,0.6079
19,48597.99,44,0.4,0,3,15.73,North,Standard,0,0,0.1326
34,25515.25,103,43.42,4,22,13.15,South,Standard,0,0,0.2962
23,55654.16,105,98.03,2,29,74.49,Central,Standard,1,1,0.8327
64,63911.29,82,33.22,1,57,6.94,West,Basic,0,0,0.3332
58,67485.76,56,60.85,1,29,44.77,Central,Premium,1,1,0.5634
53,82920.43,24,56.43,1,50,11.18,East,Basic,0,1,0.5135
58,76718.53,57,55.34,5,27,49.33,South,Premium,1,0,0.4752
47,18211.97,92,24.85,1,54,4.62,South,Standard,0,0,0.3579
58,52738.39,7,87.64,3,3,96.39,North,Basic,1,1,0.7285
30,17761.0,24,26.23,2,45,14.14,South,Premium,0,0,0.2399
69,19595.12,93,26.86,2,9,23.36,East,Premium,1,0,0.2431
18,69072.83,98,78.37,2,44,65.08,East,Standard,1,1,0.8715
52,37588.91,93,15.46,2,11,20.42,Central,Premium,0,0,0.1312
47,36791.19,38,6.97,2,52,31.92,Central,Premium,0,0,0.1692
48,63038.38,69,87.91,2,14,52.23,West,Basic,1,1,0.7775
24,62971.28,38,12.41,1,5,38.03,East,Basic,0,0,0.1345
60,39380.61,116,34.09,1,49,91.48,North,Premium,1,1,0.7488
41,18278.56,9,79.23,2,33,46.1,North,Standard,1,1,0.6234
21,50538.6,88,66.18,2,28,49.11,North,Premium,1,1,0.6097
57,20501.66,108,43.27,3,43,70.13,North,Basic,1,1,0.625
22,70559.73,116,3.14,0,9,23.69,East,Premium,0,0,0.2281
53,49800.32,77,85.92,1,53,86.47,North,Standard,1,1,0.9095
68,90985.02,44,69.89,4,35,25.02,West,Basic,1,1,0.5784
22,37564.59,68,14.93,2,56,26.84,Central,Premium,0,0,0.2646
67,99083.72,97,67.91,2,1,57.44,North,Standard,1,1,0.6558
26,70074.71,115,73.11,0,38,32.29,South,Basic,1,1,0.6789
22,73159.98,117,74.42,2,30,97.59,West,Basic,1,1,0.8661
21,17165.71,74,86.8,1,41,43.59,Central,Basic,1,1,0.7375
64,57478.35,90,56.55,2,24,71.13,South,Premium,1,1,0.7607
27,70198.45,28,51.57,6,27,56.95,South,Standard,0,0,0.4575
49,58192.96,12,12.92,1,21,41.86,North,Basic,0,0,0.192
50,41502.43,62,9.32,0,46,26.13,North,Basic,0,0,0.2188
44,53668.77,92,82.26,1,19,33.2,West,Basic,0,1,0.7024
62,18079.03,40,98.05,1,39,96.75,East,Standard,1,1,0.8339
24,54090.7,54,9.37,3,40,88.56,Central,Basic,0,0,0.4132
46,34259.65,56,2.83,3,4,19.78,West,Basic,0,0,0.1057
19,55027.59,77,34.12,2,7,12.36,West,Premium,0,0,0.1973
45,15000.0,92,21.55,0,39,95.39,North,Standard,1,1,0.5415
69,54175.13,66,66.46,2,54,83.11,South,Premium,1,1,0.8807
32,37772.74,80,43.91,2,7,5.06,East,Standard,0,0,0.2032
65,89222.15,66,12.22,2,45,36.83,Central,Premium,0,0,0.2447
68,63734.65,113,28.55,2,25,8.04,East,Basic,0,0,0.2309
48,33852.04,73,18.72,2,52,69.04,West,Standard,1,1,0.5063
21,56992.12,100,34.9,2,26,22.0,Central,Basic,0,0,0.1977
59,23531.0,94,29.22,3,43,89.88,West,Basic,0,1,0.6095
18,22525.23,21,84.31,3,0,75.26,South,Basic,1,1,0.7378
22,54050.05,34,75.02,1,27,79.47,North,Basic,1,1,0.8131
36,59000.3,17,91.65,1,9,71.38,East,Standard,0,1,0.7215
65,47348.13,69,65.61,0,14,79.66,West,Basic,1,1,0.7872
29,58989.71,47,56.27,2,33,51.52,South,Basic,0,1,0.609
55,59663.59,32,35.28,1,2,23.41,West,Basic,0,0,0.1398
46,60565.98,56,7.73,2,33,38.22,North,Basic,0,0,0.1796
58,62576.67,58,79.76,2,59,43.51,East,Basic,1,1,0.7658
58,87678.96,61,43.17,0,16,27.52,Central,Premium,0,0,0.2203
63,65586.12,79,58.87,4,13,75.67,South,Basic,1,1,0.7178
41,15000.0,25,48.56,1,22,78.3,East,Basic,1,1,0.5959
48,51225.8,29,3.67,3,31,50.51,North,Premium,0,0,0.1899
50,23226.24,36,32.56,2,21,0.07,West,Standard,0,0,0.1679
36,40211.71,24,55.18,1,22,36.66,South,Standard,0,0,0.3839
39,15000.0,9,94.52,2,48,2.59,East,Standard,1,1,0.5235
35,53387.42,81,74.65,3,8,6.9,East,Premium,0,0,0.47
20,96754.92,86,82.46,3,12,37.93,West,Standard,1,1,0.5712
55,41711.26,64,40.72,0,2,37.45,South,Standard,0,0,0.2336
19,48795.58,37,36.56,2,56,83.74,North,Premium,1,1,0.7203
40,51778.19,9,19.29,2,56,35.59,West,Basic,0,0,0.29
23,53996.61,15,80.02,3,46,17.46,East,Basic,0,1,0.6133
56,27221.84,79,57.44,0,54,53.16,Central,Standard,1,1,0.7222
63,29706.27,76,95.36,1,52,14.14,North,Basic,1,1,0.7759
53,42784.36,105,48.85,4,23,39.61,South,Standard,1,0,0.3836
32,64021.76,21,16.23,4,18,22.23,West,Basic,0,0,0.1205
57,79358.54,36,44.97,3,41,52.87,East,Standard,0,0,0.4877
58,50209.85,36,66.52,0,58,78.97,Central,Basic,1,1,0.8244
59,52068.83,104,10.16,1,23,22.16,West,Basic,0,0,0.1742
51,44970.61,91,4.56,0,3,38.34,South,Basic,0,0,0.2165
36,105032.9,11,14.8,2,0,32.49,North,Standard,0,0,0.1938
22,59189.24,46,24.37,1,38,80.83,North,Standard,1,1,0.5129
54,31536.87,90,46.87,5,22,97.99,East,Premium,0,1,0.6776
57,57800.29,96,55.26,2,46,79.47,Central,Basic,0,1,0.8304
66,45784.5,29,87.34,2,54,53.26,North,Basic,1,1,0.8429
18,25351.72,49,79.86,4,49,48.92,East,Basic,1,1,0.6937
22,40498.07,94,50.46,1,32,36.28,North,Premium,1,0,0.3943
67,27147.02,71,48.19,3,22,27.14,East,Basic,0,0,0.2773
20,106398.14,28,24.15,3,6,82.26,South,Basic,0,0,0.4309
38,68251.25,1,21.11,3,53,94.32,East,Premium,1,1,0.5558
63,47830.89,113,76.18,1,40,25.68,West,Basic,0,1,0.7803
66,38067.08,26,97.79,2,38,86.38,South,Standard,1,1,0.8566
37,30537.22,53,32.39,4,52,26.08,South,Premium,0,0,0.2791
52,46073.36,85,34.18,2,26,80.58,North,Premium,0,1,0.5469
27,79093.49,114,91.49,3,25,15.28,North,Premium,0,1,0.6838
19,33715.11,73,7.69,2,58,3.03,West,Standard,0,0,0.3531
41,71117.8,2,4.91,2,38,64.76,East,Standard,0,0,0.2633
68,63210.64,85,20.43,1,34,40.23,West,Standard,1,0,0.2753
51,86780.12,81,66.66,3,48,64.13,North,Basic,1,1,0.8213
59,38190.58,101,62.85,1,41,70.39,Central,Basic,1,1,0.8461
42,70961.2,115,62.96,2,26,69.93,Central,Premium,1,1,0.7712
52,56754.3,62,79.11,2,58,84.61,Central,Basic,1,1,0.893
53,75018.65,40,95.9,4,20,78.59,East,Premium,1,1,0.7854
61,69263.45,103,46.38,0,19,77.7,South,Basic,1,1,0.7324
42,54781.69,95,0.77,2,35,95.59,West,Basic,0,0,0.4783
67,69054.51,43,62.52,2,7,9.76,Central,Basic,0,0,0.3117
29,55182.81,47,14.06,2,31,63.92,North,Basic,0,0,0.3682
63,39553.64,72,26.68,2,8,31.09,Central,Premium,1,0,0.1764
66,61396.19,105,92.7,2,0,78.55,Central,Basic,1,1,0.8199
30,51064.38,30,46.66,3,21,49.89,Central,Basic,0,0,0.2987
39,79247.36,58,30.89,3,27,5.08,East,Standard,0,0,0.1532
66,55113.71,6,42.72,2,39,82.57,Central,Basic,1,1,0.6501
50,63296.49,79,42.44,0,51,16.36,Central,Basic,0,0,0.3815
34,35708.64,53,7.56,3,45,56.78,Central,Basic,0,0,0.2929
27,89696.64,100,8.4,1,24,66.57,East,Basic,0,0,0.4515
56,42231.75,81,58.74,1,32,86.99,North,Premium,1,1,0.8096
42,50884.63,4,54.21,2,53,63.39,North,Standard,0,1,0.6493
38,57694.15,48,98.33,2,53,13.3,South,Standard,1,1,0.6954
61,78716.58,14,97.03,0,51,35.01,North,Standard,1,1,0.7582
49,48901.56,9,25.79,1,17,62.0,South,Basic,0,0,0.4061
36,66146.09,21,37.82,4,52,22.7,South,Premium,0,0,0.27
52,53057.64,44,89.55,3,50,14.79,East,Standard,1,1,0.6882
44,40639.22,34,17.14,1,43,0.54,East,Premium,0,0,0.1612
33,44924.21,50,95.87,2,8,66.87,West,Premium,1,1,0.7782
53,21905.43,9,60.87,5,59,27.54,West,Premium,1,1,0.6106
43,72533.75,40,69.88,3,0,72.46,West,Premium,1,1,0.6231
60,59936.19,79,33.97,1,48,9.36,West,Premium,0,0,0.3053
61,21217.75,65,37.43,2,57,76.26,South,Standard,0,1,0.6837
45,59429.55,17,29.6,1,22,21.14,East,Basic,0,0,0.1441
21,51950.0,39,64.55,2,55,4.83,North,Basic,1,1,0.5699
42,74144.68,25,46.59,1,35,33.19,East,Basic,1,0,0.2701
20,43891.1,118,47.58,2,5,98.99,West,Basic,1,1,0.6581
25,65621.93,4,14.83,2,31,95.02,West,Standard,1,0,0.3679
56,51121.01,91,63.5,0,55,46.05,West,Basic,1,1,0.7931
42,70206.44,105,8.47,2,38,99.26,West,Premium,1,1,0.5102
22,60060.17,92,57.72,2,6,86.53,South,Basic,1,1,0.8083
23,53093.81,48,97.51,1,26,72.67,West,Basic,1,1,0.844
58,47072.09,112,42.93,2,57,83.79,West,Premium,1,1,0.792
55,52686.93,25,75.51,3,45,49.1,West,Standard,1,1,0.6914
30,28716.58,105,61.44,1,7,6.91,East,Standard,0,0,0.4174
62,95361.55,114,63.69,1,39,79.92,Central,Standard,1,1,0.8079
37,38160.12,59,34.54,5,4,42.99,Central,Basic,0,0,0.157
39,70366.68,101,7.56,4,14,54.09,North,Standard,0,0,0.3011
47,53000.6,101,66.14,2,26,49.27,Central,Basic,0,1,0.636
22,74797.2,64,42.13,5,44,32.54,West,Basic,0,0,0.3711
29,78292.3,36,25.89,1,9,34.72,West,Basic,0,0,0.144
56,27207.41,61,52.92,2,43,11.39,South,Basic,1,0,0.4809
54,39211.09,118,10.58,1,16,28.99,North,Standard,1,0,0.2125
57,43936.16,48,79.01,0,18,12.43,Central,Standard,0,1,0.5407
49,68214.47,85,81.69,2,37,8.29,Central,Standard,0,1,0.6839
22,38752.76,81,88.91,0,55,86.22,South,Premium,1,1,0.9108
50,75386.87,69,4.07,2,34,8.41,Central,Standard,0,0,0.1126
23,85115.82,34,93.89,1,56,40.62,East,Basic,1,1,0.7328
49,68452.52,31,74.08,2,25,41.08,East,Basic,1,0,0.4735
24,62476.74,70,39.5,4,28,67.35,West,Premium,0,1,0.621
59,61500.28,101,1.27,1,13,67.76,South,Basic,0,0,0.3985
63,38387.57,82,99.99,2,9,6.6,North,Basic,0,1,0.5746
35,70089.51,108,95.28,2,4,18.81,Central,Standard,1,1,0.6727
35,59559.82,67,37.62,1,54,70.43,Central,Basic,1,1,0.74
38,47361.35,84,4.43,4,35,31.0,Central,Standard,0,0,0.1502
69,61262.24,95,80.59,3,21,47.47,North,Standard,1,1,0.7228
65,32583.76,73,58.61,4,50,5.18,South,Standard,0,1,0.6006
33,55811.29,14,36.0,1,13,78.96,West,Standard,1,1,0.5086
67,15000.0,71,57.51,2,10,49.9,South,Basic,0,0,0.4575
23,39759.17,23,54.61,1,1,32.42,North,Basic,0,0,0.3028
68,69341.58,55,79.13,2,59,71.92,East,Basic,1,1,0.8791
56,54997.62,46,63.2,2,5,6.42,Central,Basic,0,0,0.2991
66,45078.95,54,6.64,3,19,39.84,West,Basic,0,0,0.1575
30,81301.88,80,63.45,1,1,58.91,West,Standard,1,1,0.5464
20,51826.98,17,40.76,3,47,99.21,Central,Premium,1,1,0.639
22,69566.9,104,68.5,4,1,14.36,West,Basic,0,0,0.4101
29,50175.38,112,98.8,1,57,39.29,Central,Standard,1,1,0.7919
27,46055.64,57,50.26,4,47,54.13,South,Premium,0,1,0.6061
43,32651.64,7,12.18,3,6,11.22,Central,Standard,0,0,0.0981
53,36859.84,26,79.38,2,43,62.35,East,Standard,1,1,0.8279
69,74819.16,35,71.97,7,48,28.68,East,Basic,1,1,0.6567
56,31447.78,72,45.76,3,34,80.96,West,Standard,1,1,0.6528
30,61352.93,13,72.54,1,24,98.28,East,Basic,0,1,0.7829
57,65148.42,81,17.36,1,42,82.18,South,Basic,1,1,0.6247
46,18832.87,116,28.38,3,9,19.84,Central,Premium,0,0,0.2244
46,62154.46,47,84.32,2,49,9.75,Central,Standard,1,1,0.5655
28,42685.25,10,39.2,2,21,82.49,Central,Premium,0,1,0.5419
51,56615.83,102,94.77,1,44,43.31,Central,Premium,1,1,0.8196
35,44476.75,99,12.11,1,0,58.78,East,Basic,0,0,0.3869
37,26919.97,13,33.09,2,49,46.84,East,Standard,1,0,0.3412
20,60239.01,80,69.5,3,19,48.66,Central,Basic,1,1,0.5138
34,76772.29,62,64.36,0,15,47.84,North,Standard,1,0,0.4821
23,42658.44,1,31.94,2,55,5.04,East,Standard,1,0,0.2806
45,48392.48,45,55.88,1,6,80.23,East,Premium,1,1,0.6299
62,85873.96,98,61.35,2,30,61.48,South,Basic,1,1,0.8116
51,79299.47,115,21.64,1,49,67.68,South,Basic,1,1,0.679
39,29592.41,103,91.42,1,28,32.34,East,Premium,0,1,0.7555
29,86443.11,101,13.04,3,48,83.56,East,Basic,1,1,0.54
52,36972.61,113,90.29,2,31,63.07,North,Premium,1,1,0.8805
36,46712.2,3,95.46,1,2,37.14,South,Basic,1,1,0.6034
43,60707.99,62,58.63,5,57,86.22,South,Premium,1,1,0.8435
26,52965.6,28,59.27,3,30,55.05,North,Basic,1,1,0.6365
38,49325.45,95,74.39,1,35,71.85,West,Premium,1,1,0.8581
20,67025.16,116,30.74,4,28,61.49,West,Basic,0,1,0.5555
55,22062.72,78,97.37,5,28,49.27,East,Premium,1,1,0.7141
18,33071.95,47,94.13,3,19,30.77,West,Basic,1,1,0.6575
64,60092.0,57,87.29,5,13,54.48,Central,Basic,1,1,0.6922
23,81392.71,102,69.71,2,12,11.54,South,Basic,1,1,0.5336
55,59755.22,25,77.85,0,57,11.47,Central,Standard,1,1,0.5536
24,75244.49,74,74.21,2,35,23.28,Central,Premium,1,1,0.65
66,47434.47,46,68.59,4,32,92.88,Central,Premium,1,1,0.7852
66,75651.14,8,47.58,3,39,72.58,South,Standard,1,1,0.603
51,37080.08,6,68.84,1,12,23.12,Central,Basic,1,0,0.4169
35,58450.54,87,90.87,3,3,29.7,East,Standard,1,1,0.5532
25,61272.81,46,89.83,2,12,15.98,Central,Basic,0,1,0.5931
43,56882.49,111,84.03,0,27,85.22,West,Standard,1,1,0.8936
67,57714.37,10,99.56,3,4,87.41,Central,Standard,1,1,0.7382
43,46387.01,100,52.39,3,29,88.67,Central,Standard,1,1,0.7535
36,59216.3,108,59.45,2,21,26.8,West,Premium,0,1,0.5296
33,74051.97,109,53.71,5,13,71.83,West,Premium,1,1,0.6604
61,48502.33,45,53.2,2,44,62.59,South,Basic,1,1,0.6564
34,51735.47,30,22.65,2,7,53.92,South,Basic,0,0,0.2738
36,15000.0,74,88.54,3,3,61.05,Central,Basic,1,1,0.7985
56,76097.18,106,16.36,3,17,33.68,South,Standard,1,0,0.1972
31,65433.83,92,14.38,4,46,97.55,East,Premium,1,1,0.5619
42,31704.01,20,68.1,2,43,29.58,East,Basic,0,1,0.6394
41,80807.36,51,64.68,1,33,53.85,South,Standard,0,1,0.6257
35,67207.47,3,86.85,1,53,11.3,North,Premium,0,1,0.5953
47,32887.49,93,6.95,4,5,32.47,North,Basic,0,0,0.1376
37,15000.0,39,96.6,3,25,4.25,East,Premium,1,0,0.4744
65,71554.16,105,19.78,1,1,59.55,Central,Basic,0,0,0.4003
24,34868.19,35,59.67,7,48,53.11,East,Standard,0,1,0.6125
37,21710.47,52,17.66,0,5,50.06,East,Premium,0,0,0.1802
51,33720.13,95,34.93,3,10,20.27,East,Basic,1,0,0.1648
67,70695.63,48,55.83,1,12,5.1,North,Premium,0,0,0.3198
63,68528.84,34,1.72,1,54,40.75,East,Premium,0,0,0.1888
60,60270.93,38,35.06,1,42,62.61,East,Premium,0,1,0.5074
62,58503.5,100,88.9,4,8,19.54,West,Basic,1,1,0.6511
64,25076.02,116,24.35,0,1,45.43,South,Basic,0,0,0.3119
28,15000.0,112,53.59,2,58,97.94,North,Basic,1,1,0.7868
54,46770.58,87,99.55,2,2,51.77,North,Basic,0,1,0.726
59,70405.01,58,21.2,3,22,47.21,North,Basic,1,0,0.1925
68,91586.59,16,2.45,1,42,27.6,Central,Premium,0,0,0.1852
38,38421.67,59,83.52,3,20,64.34,East,Premium,1,1,0.8268
19,47095.7,33,8.2,3,53,59.55,North,Basic,0,0,0.3757
29,25459.7,112,9.77,3,11,23.02,South,Basic,0,0,0.22
34,26559.87,53,32.97,3,58,40.01,East,Standard,0,0,0.2979
43,43097.93,103,81.31,3,19,30.37,South,Premium,1,1,0.7518
64,34207.42,31,71.3,1,30,20.29,South,Basic,0,1,0.6098
69,39974.89,17,75.45,1,53,35.77,Central,Basic,1,1,0.7557
18,39286.0,48,46.89,2,51,34.75,North,Standard,0,0,0.3622
33,53500.21,32,46.83,2,54,79.08,East,Standard,1,1,0.6471
52,36835.88,35,41.92,3,7,73.55,West,Premium,0,0,0.4482
33,47380.07,3,65.46,2,27,98.98,East,Basic,1,1,0.722
46,53690.25,6,34.9,2,19,18.14,West,Basic,0,0,0.1401
22,29510.14,112,18.67,1,8,15.22,West,Premium,0,0,0.2538
26,91190.3,15,53.21,2,59,31.25,South,Standard,1,0,0.4964
51,25755.51,66,42.62,1,56,13.46,South,Basic,0,0,0.4302
37,28490.02,56,95.83,2,49,49.07,South,Basic,1,1,0.7651
62,26517.55,63,2.16,2,38,35.27,South,Premium,0,0,0.1804
34,82323.09,21,70.67,4,32,12.95,South,Basic,0,1,0.5059
40,38570.3,30,48.54,4,21,97.87,North,Basic,1,1,0.6264
49,50726.46,44,68.75,6,23,73.78,North,Premium,1,1,0.6476
69,42920.4,53,72.33,1,37,28.28,South,Basic,1,1,0.7012
42,54152.63,6,49.01,5,45,24.74,Central,Standard,0,0,0.3188
41,56539.66,51,5.22,0,29,78.76,South,Standard,0,0,0.32
59,54015.9,42,2.88,0,8,20.27,Central,Premium,0,0,0.1044
